,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
10,5222323,584.53,-2000.00,991.70,18.80,-7.10,-65.99,-470,-270,-67,-0.37,0.11,0.51,-0.77,136.56,-12.04,-62.16,28.54,-7.32,-1994.81,839.23,16.29,-17.96,-44.14,-447,-337,-82,-0.34,0.12,0.51,-0.78,138.36,-9.31,-62.27,28.38,male1_walking3
11,5222379,502.50,-1964.78,998.47,15.40,-21.82,-71.65,-447,-337,-82,-0.35,0.10,0.51,-0.78,139.09,-11.82,-61.45,28.54,-179.02,-1938.90,834.05,11.65,-40.49,-41.05,-447,-337,-82,-0.32,0.11,0.51,-0.79,140.89,-8.39,-62.17,28.38,male1_walking3
12,5222436,384.34,-1967.22,914.12,14.95,-27.82,-61.55,-447,-337,-82,-0.33,0.10,0.51,-0.79,141.49,-10.61,-62.25,28.54,-201.35,-1942.63,800.66,12.16,-21.45,-40.99,-280,-335,-98,-0.30,0.11,0.51,-0.80,143.68,-7.07,-62.86,28.38,male1_walking3
13,5222492,448.24,-1928.47,976.20,20.75,1.69,-72.46,-280,-335,-98,-0.31,0.09,0.51,-0.80,143.98,-9.85,-61.84,28.54,-68.54,-1945.25,785.95,8.03,6.82,-38.71,-280,-335,-98,-0.29,0.11,0.51,-0.80,144.80,-7.34,-62.84,28.38,male1_walking3
14,5222580,476.01,-1989.99,1038.57,11.49,-21.28,-64.00,-280,-335,-98,-0.31,0.05,0.51,-0.80,146.36,-13.91,-61.20,28.53,-304.20,-2000.00,764.95,7.63,-29.84,-54.38,-361,-338,-121,-0.29,0.08,0.52,-0.80,146.40,-9.72,-63.45,28.39,male1_walking3
15,5222637,135.56,-2000.00,849.98,4.17,-53.48,-57.91,-361,-338,-121,-0.29,0.08,0.53,-0.79,146.83,-10.22,-64.59,28.54,-447.08,-2000.00,576.48,6.82,-30.01,-80.96,-361,-338,-121,-0.27,0.11,0.54,-0.79,146.72,-6.79,-67.03,28.39,male1_walking3
16,5222694,295.90,-2000.00,839.11,-13.25,-42.18,-47.39,-361,-338,-121,-0.28,0.10,0.55,-0.78,147.15,-8.91,-67.67,28.51,-330.69,-2000.00,754.03,8.90,-18.55,-116.23,-361,-229,-98,-0.28,0.11,0.55,-0.78,145.30,-7.79,-68.52,28.38,male1_walking3
17,5222751,28.75,-2000.00,1061.16,-24.53,-31.95,-11.98,-361,-229,-98,-0.28,0.12,0.55,-0.78,144.97,-6.86,-68.01,28.52,-681.46,-2000.00,711.98,-3.76,14.81,-146.12,-361,-229,-98,-0.29,0.15,0.55,-0.77,142.29,-4.34,-69.13,28.37,male1_walking3
18,5222807,89.60,-2000.00,147.03,-39.59,7.91,36.15,-361,-229,-98,-0.27,0.18,0.59,-0.74,142.26,-3.18,-75.48,28.54,105.04,-1990.84,963.62,34.65,-6.05,-141.01,-420,-173,-123,-0.32,0.15,0.57,-0.74,139.92,-8.12,-72.37,28.39,male1_walking3
19,5222864,597.11,-2000.00,1135.56,-43.08,18.36,37.03,-420,-173,-123,-0.33,0.14,0.57,-0.74,138.38,-9.51,-71.07,28.53,509.34,-2000.00,1184.14,32.46,112.53,-101.87,-420,-173,-123,-0.39,0.13,0.54,-0.74,132.78,-12.66,-66.50,28.37,male1_walking3
20,5222920,1353.21,-2000.00,872.38,-43.82,29.75,79.51,-420,-173,-123,-0.40,0.12,0.55,-0.72,132.65,-15.84,-67.99,28.53,399.05,-1523.86,926.27,6.61,-5.68,-2.13,-420,-173,-123,-0.40,0.12,0.53,-0.73,132.31,-15.03,-65.27,28.37,male1_walking3
21,5222977,819.21,-1838.93,959.47,-12.26,-12.89,109.77,-470,-120,-121,-0.40,0.12,0.54,-0.73,132.87,-15.01,-66.02,28.55,334.47,-1456.67,1170.78,-35.38,30.20,118.33,-470,-120,-121,-0.40,0.14,0.51,-0.75,131.61,-11.46,-63.89,28.38,male1_walking3
22,5223033,868.29,-1755.80,1000.24,11.09,16.72,135.34,-470,-120,-121,-0.40,0.13,0.52,-0.75,131.29,-12.32,-63.76,28.54,409.12,-1523.68,977.48,-80.33,-31.94,249.99,-468,-210,-123,-0.26,0.22,0.51,-0.79,140.82,4.47,-66.99,28.38,male1_walking3
23,5223145,718.44,-1585.88,939.03,17.83,7.37,95.20,-468,-210,-123,-0.30,0.18,0.52,-0.78,139.29,-2.13,-66.27,28.54,250.79,-1777.34,878.36,-91.46,-41.42,249.99,-468,-210,-123,-0.27,0.20,0.53,-0.78,141.31,0.99,-69.31,28.37,male1_walking3
24,5223200,490.78,-1899.72,931.58,34.04,41.84,61.92,-466,-308,-125,-0.29,0.18,0.52,-0.78,140.13,-1.44,-67.18,28.55,-24.84,-1989.07,546.63,-87.85,-9.41,249.99,-466,-308,-125,-0.24,0.22,0.54,-0.77,142.31,4.69,-71.82,28.38,male1_walking3
25,5223257,-578.74,-1880.19,659.73,50.27,97.21,12.49,-466,-308,-125,-0.24,0.26,0.52,-0.78,138.90,8.74,-70.99,28.51,-1060.85,-1739.62,317.87,-9.74,13.99,74.37,-466,-308,-125,-0.21,0.32,0.52,-0.77,137.87,15.79,-74.13,28.38,male1_walking3
26,5223313,-493.35,-1969.91,702.39,-4.59,-35.50,19.27,-466,-308,-125,-0.22,0.31,0.52,-0.77,138.15,14.19,-73.86,28.55,-124.88,-1705.20,1122.99,55.53,118.87,-116.42,-415,-284,-17,-0.27,0.27,0.49,-0.78,135.40,9.39,-67.84,28.39,male1_walking3
27,5223371,978.82,-2000.00,729.00,-24.76,185.20,-77.35,-415,-284,-17,-0.34,0.25,0.51,-0.75,130.23,0.94,-69.26,28.54,265.50,-2000.00,406.62,46.83,93.79,-110.31,-415,-284,-17,-0.36,0.23,0.51,-0.74,128.89,-1.53,-68.54,28.40,male1_walking3
28,5223427,1283.45,-1759.70,1079.59,15.72,-45.56,-69.24,-415,-284,-17,-0.39,0.14,0.51,-0.75,131.80,-11.00,-63.47,28.53,419.49,-1406.43,1336.61,42.61,-8.58,-92.88,-412,-338,90,-0.39,0.09,0.45,-0.80,134.66,-11.72,-53.29,28.39,male1_walking3
29,5223483,783.51,-2000.00,903.26,9.98,0.70,-78.32,-412,-338,90,-0.37,0.06,0.46,-0.81,137.69,-14.11,-53.59,28.54,-195.01,-2000.00,881.53,19.00,-17.14,-66.51,-412,-338,90,-0.33,0.08,0.45,-0.82,141.07,-9.45,-54.17,28.39,male1_walking3
30,5223540,453.67,-1896.61,1029.42,10.29,9.83,-69.47,-412,-338,90,-0.33,0.07,0.45,-0.83,142.56,-10.44,-53.79,28.53,100.89,-2000.00,897.89,17.00,15.35,-50.00,-446,-226,114,-0.32,0.09,0.46,-0.82,142.79,-8.55,-55.61,28.40,male1_walking3
31,5223595,594.85,-2000.00,967.90,10.86,-17.01,-75.98,-446,-226,114,-0.32,0.06,0.48,-0.82,143.19,-11.79,-56.56,28.52,-10.50,-1961.79,792.91,2.19,-19.08,-38.25,-446,-226,114,-0.30,0.08,0.48,-0.82,144.73,-8.99,-58.29,28.39,male1_walking3
32,5223653,521.00,-1937.07,920.04,9.18,-1.99,-80.60,-446,-226,114,-0.31,0.06,0.49,-0.81,144.79,-11.66,-58.38,28.52,-136.66,-1927.80,764.16,1.00,-15.09,-28.51,-446,-226,114,-0.28,0.09,0.49,-0.82,146.31,-7.72,-59.70,28.40,male1_walking3
33,5223709,322.20,-1964.05,883.12,19.72,-6.71,-78.99,-273,-202,90,-0.28,0.07,0.48,-0.83,148.03,-8.97,-58.01,28.53,-316.96,-1942.08,742.13,0.31,-3.70,-33.98,-273,-202,90,-0.25,0.09,0.48,-0.84,149.85,-4.59,-58.80,28.40,male1_walking3
34,5223764,277.04,-1939.76,998.17,3.02,32.10,-82.42,-273,-202,90,-0.26,0.08,0.48,-0.84,149.54,-6.13,-57.78,28.54,-131.16,-1972.11,776.00,-3.20,36.21,-45.56,-273,-202,90,-0.24,0.10,0.48,-0.84,149.89,-3.44,-58.85,28.37,male1_walking3
35,5223821,543.15,-2000.00,942.93,-1.32,33.40,-81.28,-358,-174,104,-0.27,0.08,0.50,-0.82,148.13,-8.03,-60.06,28.54,-242.07,-2000.00,666.08,-4.78,17.41,-57.26,-358,-174,104,-0.26,0.11,0.50,-0.82,148.12,-4.98,-61.78,28.39,male1_walking3
36,5223877,96.86,-1998.23,800.42,-18.97,-9.34,-64.87,-358,-174,104,-0.26,0.10,0.51,-0.81,148.46,-5.42,-62.80,28.55,-480.83,-1914.37,558.53,-0.35,5.26,-88.51,-358,-174,104,-0.24,0.13,0.51,-0.81,148.32,-1.83,-64.17,28.39,male1_walking3
37,5224086,413.09,-2000.00,1328.98,-60.05,90.01,48.05,-380,-114,-123,-0.63,0.26,0.54,-0.50,95.30,-25.00,-72.28,28.52,616.39,-2000.00,1534.91,-6.20,175.45,-108.03,-380,-114,-123,-0.64,0.25,0.47,-0.55,93.27,-19.06,-62.32,28.39,male1_walking3
38,5224143,1344.48,-2000.00,1088.62,-58.07,108.02,76.24,-380,-114,-123,-0.62,0.25,0.45,-0.59,96.97,-15.00,-61.64,28.54,444.46,-1570.56,1049.01,-27.25,41.17,-25.43,-380,-114,-123,-0.60,0.25,0.43,-0.63,99.57,-11.47,-59.33,28.40,male1_walking3
39,5224201,925.60,-1870.12,1054.44,-30.66,26.93,113.19,-365,-102,-40,-0.56,0.26,0.43,-0.66,104.31,-7.93,-59.15,28.54,290.95,-1447.33,1317.93,-74.05,55.21,112.42,-365,-102,-40,-0.54,0.27,0.39,-0.69,106.32,-2.65,-57.18,28.40,male1_walking3
40,5224257,887.70,-1795.10,1067.14,0.87,55.78,137.42,-365,-102,-40,-0.52,0.26,0.40,-0.70,108.47,-2.80,-57.19,28.53,374.94,-1465.88,1201.05,-98.88,34.56,186.69,-365,-102,-40,-0.49,0.28,0.40,-0.72,111.27,0.70,-57.74,28.40,male1_walking3
41,5224314,835.33,-1690.61,1087.28,14.20,63.78,127.82,-436,-7,-13,-0.52,0.25,0.42,-0.70,109.71,-4.80,-57.73,28.52,328.86,-1562.50,1191.04,-127.17,21.80,249.99,-436,-7,-13,-0.49,0.27,0.42,-0.71,111.62,-1.56,-60.25,28.39,male1_walking3
42,5224370,747.68,-1609.31,1047.79,8.29,55.79,89.57,-436,-7,-13,-0.52,0.25,0.43,-0.69,110.06,-6.35,-59.60,28.54,380.00,-1835.57,997.31,-124.51,-6.63,249.99,-436,-7,-13,-0.48,0.28,0.45,-0.70,112.88,-2.75,-63.96,28.39,male1_walking3
43,5224426,655.70,-1797.85,648.80,23.00,97.43,67.12,-359,-104,-1,-0.48,0.28,0.45,-0.70,112.35,-2.79,-63.99,28.52,53.77,-2000.00,578.06,-71.56,24.68,249.99,-359,-104,-1,-0.43,0.33,0.45,-0.71,115.29,4.63,-67.44,28.39,male1_walking3
44,5224482,-422.85,-1908.81,685.49,54.87,90.48,14.66,-359,-104,-1,-0.43,0.35,0.42,-0.72,113.19,8.51,-66.70,28.54,-856.63,-1813.60,601.01,-3.85,58.05,100.29,-359,-104,-1,-0.39,0.40,0.40,-0.72,112.36,15.43,-68.39,28.39,male1_walking3
45,5224538,-397.58,-1994.08,853.58,4.62,-11.09,24.73,-359,-104,-1,-0.41,0.39,0.41,-0.72,112.32,12.96,-68.07,28.55,-146.30,-1729.61,1014.10,50.74,139.45,-73.15,-368,105,-17,-0.54,0.33,0.40,-0.67,101.65,0.53,-61.93,28.39,male1_walking3
46,5224594,1155.82,-1799.74,1152.16,-10.80,178.35,-84.30,-368,105,-17,-0.64,0.28,0.42,-0.58,91.42,-12.75,-59.50,28.55,481.20,-2000.00,-111.82,45.44,141.73,-101.61,-368,105,-17,-0.65,0.31,0.45,-0.52,87.65,-15.46,-65.73,28.37,male1_walking3
47,5224652,1326.90,-1924.01,1029.11,31.57,51.52,-72.34,-368,105,-17,-0.69,0.27,0.46,-0.49,84.59,-21.73,-62.97,28.54,345.64,-1446.04,1237.30,41.94,17.39,-85.63,-402,126,-10,-0.71,0.26,0.42,-0.51,82.18,-19.42,-57.20,28.37,male1_walking3
48,5224708,922.42,-2000.00,1021.48,27.33,41.14,-75.13,-402,126,-10,-0.71,0.26,0.43,-0.49,80.98,-20.64,-57.32,28.53,-211.06,-2000.00,773.99,23.57,-32.56,-62.79,-402,126,-10,-0.69,0.30,0.41,-0.52,82.45,-14.81,-59.89,28.37,male1_walking3
49,5224763,298.95,-1845.70,977.72,18.84,7.44,-63.87,-402,126,-10,-0.69,0.30,0.40,-0.51,81.30,-14.56,-59.67,28.54,34.73,-2000.00,937.26,24.33,37.48,-48.16,-402,126,-10,-0.69,0.32,0.39,-0.51,80.08,-11.76,-60.06,28.38,male1_walking3
50,5224835,547.85,-1986.82,940.61,13.88,8.87,-73.87,-412,208,-118,-0.73,0.31,0.41,-0.45,74.56,-18.73,-59.79,28.53,-35.58,-1959.41,720.83,6.68,-7.68,-42.64,-412,208,-118,-0.72,0.34,0.40,-0.46,74.60,-15.22,-62.09,28.39,male1_walking3
51,5224891,508.24,-1934.14,816.28,6.06,8.23,-74.82,-412,208,-118,-0.73,0.34,0.41,-0.44,72.71,-17.54,-62.74,28.54,-88.81,-1949.89,668.95,3.73,5.29,-34.43,-412,208,-118,-0.71,0.37,0.39,-0.44,72.49,-13.38,-64.71,28.39,male1_walking3
52,5224947,376.77,-1925.78,917.24,17.85,16.49,-76.68,-412,208,-118,-0.73,0.36,0.39,-0.43,70.17,-15.03,-63.45,28.54,-236.39,-1903.38,803.65,-0.78,28.31,-35.66,-464,-114,-96,-0.68,0.40,0.33,-0.52,75.82,-2.22,-62.77,28.39,male1_walking3
53,5225002,402.65,-1946.90,1004.09,7.34,68.16,-83.11,-464,-114,-96,-0.67,0.40,0.32,-0.53,77.40,-0.56,-62.02,28.52,-52.25,-1957.70,721.74,-3.80,60.51,-46.82,-464,-114,-96,-0.64,0.43,0.31,-0.55,79.09,4.06,-63.80,28.39,male1_walking3
54,5225058,557.07,-1976.62,892.03,-12.83,43.24,-76.90,-464,-114,-96,-0.64,0.42,0.34,-0.55,80.00,1.24,-64.69,28.52,-228.58,-1968.14,674.44,-3.75,11.25,-65.28,-436,321,-118,-0.69,0.41,0.33,-0.49,72.30,-3.26,-63.80,28.38,male1_walking3
55,5225116,248.72,-2000.00,669.13,-13.70,-15.88,-65.16,-436,321,-118,-0.73,0.40,0.35,-0.43,67.55,-9.13,-64.14,28.53,-440.55,-1899.96,548.83,1.75,-8.67,-91.93,-436,321,-118,-0.73,0.43,0.33,-0.41,64.16,-7.91,-65.24,28.38,male1_walking3
56,5225172,180.60,-2000.00,882.69,-25.28,-19.11,-31.81,-436,321,-118,-0.75,0.42,0.34,-0.39,61.57,-10.09,-64.81,28.54,-380.43,-2000.00,794.56,1.75,-7.41,-131.02,-348,331,144,-0.79,0.40,0.30,-0.36,55.26,-11.44,-59.23,28.39,male1_walking3
57,5225228,-288.02,-2000.00,902.89,-44.34,-28.48,9.89,-348,331,144,-0.80,0.40,0.28,-0.35,52.84,-9.31,-58.15,28.54,-615.66,-2000.00,347.47,-15.50,35.51,-152.52,-348,331,144,-0.81,0.43,0.25,-0.31,46.74,-8.23,-59.72,28.39,male1_walking3
58,5225284,57.43,-1830.93,1251.34,-54.04,41.58,27.17,-348,331,144,-0.83,0.42,0.22,-0.29,42.46,-7.13,-55.89,28.52,120.54,-2000.00,1313.05,-9.90,183.07,-112.94,-348,331,144,-0.87,0.41,0.18,-0.23,33.37,-7.04,-52.37,28.38,male1_walking3
59,5225340,931.03,-2000.00,1158.75,-52.57,159.34,54.22,-466,317,90,-0.86,0.44,0.18,-0.21,31.55,-6.87,-56.28,28.52,733.76,-1660.83,1126.83,-36.87,146.68,-97.15,-466,317,90,-0.86,0.44,0.19,-0.16,27.07,-10.16,-56.85,28.40,male1_walking3
60,5225396,1106.26,-2000.00,1051.27,-65.09,89.89,90.88,-466,317,90,-0.84,0.47,0.20,-0.16,27.59,-10.39,-61.19,28.53,215.52,-1494.14,1270.39,-79.77,53.18,29.18,-466,317,90,-0.85,0.48,0.17,-0.16,26.53,-7.68,-60.55,28.38,male1_walking3
61,5225452,820.31,-1870.06,1208.25,-23.11,78.36,120.70,-456,-113,-10,-0.81,0.51,0.11,-0.26,32.14,4.85,-62.68,28.55,417.97,-1481.63,1331.36,-108.21,65.08,117.34,-456,-113,-10,-0.79,0.53,0.08,-0.31,35.48,11.69,-64.26,28.39,male1_walking3
62,5225508,976.81,-1823.00,1108.58,-11.56,86.63,136.98,-456,-113,-10,-0.77,0.54,0.08,-0.32,37.50,12.84,-65.93,28.56,435.97,-1476.44,1248.47,-135.99,22.88,201.26,-456,-113,-10,-0.74,0.55,0.08,-0.37,41.98,16.94,-67.14,28.40,male1_walking3
63,5225566,899.29,-1651.55,1010.01,-7.32,79.06,115.07,-344,-116,-125,-0.72,0.56,0.11,-0.40,47.05,17.17,-68.03,28.53,429.44,-1555.54,1088.87,-151.65,29.46,249.99,-344,-116,-125,-0.67,0.57,0.11,-0.46,53.51,22.00,-69.62,28.39,male1_walking3
64,5225623,835.75,-1634.09,732.60,-9.45,76.81,94.32,-344,-116,-125,-0.67,0.57,0.16,-0.46,56.01,18.01,-71.13,28.53,370.61,-1908.26,846.50,-117.57,-15.72,249.99,-344,-116,-125,-0.62,0.58,0.17,-0.50,62.13,22.00,-73.06,28.39,male1_walking3
65,5225679,292.91,-1861.02,656.56,20.84,72.13,63.52,-378,276,-125,-0.70,0.54,0.17,-0.43,53.61,13.17,-68.97,28.54,-228.21,-2000.00,719.67,-43.54,-4.17,232.35,-378,276,-125,-0.70,0.55,0.15,-0.43,52.91,15.62,-68.57,28.39,male1_walking3
66,5225735,-748.05,-2000.00,914.25,74.13,20.70,26.24,-378,276,-125,-0.73,0.53,0.11,-0.42,49.45,16.27,-63.95,28.54,-799.19,-1762.51,737.98,28.40,-18.48,16.07,-378,276,-125,-0.74,0.53,0.09,-0.41,47.72,17.51,-63.07,28.40,male1_walking3
67,5225792,-170.47,-1878.72,1151.79,-3.83,-79.79,29.66,-378,276,-125,-0.76,0.50,0.12,-0.40,48.66,12.85,-60.48,28.56,249.02,-1941.89,710.21,75.45,170.60,-119.89,-431,216,122,-0.82,0.47,0.13,-0.31,38.79,4.62,-58.16,28.41,male1_walking3
68,5225848,33.87,-2000.00,-231.32,-37.64,235.30,-37.48,-431,216,122,-0.79,0.55,0.12,-0.24,31.02,4.24,-68.18,28.54,223.21,-2000.00,1069.34,61.26,140.50,-129.54,-431,216,122,-0.84,0.50,0.12,-0.18,24.44,-0.94,-62.39,28.39,male1_walking3
69,5225904,1539.37,-1617.68,905.76,7.72,119.67,-47.87,-431,216,122,-0.85,0.49,0.17,-0.10,20.43,-11.03,-61.31,28.52,951.60,-1761.29,990.36,50.23,-36.38,-73.10,-409,-106,36,-0.84,0.49,0.15,-0.17,25.26,-4.71,-62.00,28.39,male1_walking3
70,5225960,451.17,-2000.00,1029.91,16.95,-84.60,-65.52,-409,-106,36,-0.82,0.51,0.13,-0.23,30.24,1.51,-63.86,28.53,-214.36,-1883.79,987.85,18.30,-8.54,-68.36,-409,-106,36,-0.80,0.53,0.08,-0.27,32.08,9.04,-64.82,28.38,male1_walking3
71,5226017,684.63,-1995.36,1133.61,13.98,-0.02,-65.14,-409,-106,36,-0.80,0.53,0.11,-0.27,33.03,6.45,-65.63,28.53,262.82,-2000.00,790.34,13.66,19.94,-42.34,-388,331,-13,-0.81,0.52,0.13,-0.23,30.52,1.18,-65.11,28.39,male1_walking3
72,5226072,604.68,-2000.00,834.47,13.98,-1.50,-84.03,-388,331,-13,-0.82,0.51,0.18,-0.18,29.03,-5.90,-64.92,28.53,-104.68,-1916.75,735.53,-0.02,-20.50,-31.92,-388,331,-13,-0.81,0.52,0.17,-0.19,29.54,-4.43,-66.26,28.39,male1_walking3
73,5226129,383.97,-1907.17,860.47,11.48,3.43,-80.66,-388,331,-13,-0.82,0.51,0.19,-0.17,28.41,-8.32,-65.62,28.54,-171.08,-1912.84,697.33,-2.77,5.71,-28.22,-388,331,-13,-0.81,0.53,0.17,-0.18,28.53,-5.23,-67.22,28.40,male1_walking3
74,5226184,298.16,-1940.12,906.68,22.74,20.47,-89.09,-361,345,-10,-0.83,0.51,0.18,-0.15,26.31,-8.44,-65.25,28.53,-312.26,-1947.88,762.82,-3.25,17.41,-39.41,-361,345,-10,-0.82,0.53,0.16,-0.16,25.88,-4.70,-66.40,28.40,male1_walking3
75,5226240,425.96,-1974.98,954.28,-2.49,47.73,-82.20,-361,345,-10,-0.83,0.52,0.17,-0.13,23.59,-8.12,-65.62,28.54,-45.78,-2000.00,687.19,-7.40,45.25,-52.52,-361,345,-10,-0.82,0.54,0.15,-0.13,22.71,-6.14,-67.66,28.39,male1_walking3
76,5226296,480.47,-2000.00,875.43,-17.37,41.08,-79.94,-334,317,-13,-0.82,0.54,0.17,-0.10,21.18,-9.56,-68.05,28.54,-339.97,-2000.00,596.56,-10.51,21.42,-69.89,-334,317,-13,-0.81,0.56,0.15,-0.12,20.96,-5.96,-70.26,28.40,male1_walking3
77,5226352,152.28,-2000.00,625.18,-20.20,-0.49,-68.88,-334,317,-13,-0.80,0.57,0.15,-0.11,20.84,-7.16,-71.89,28.52,-396.61,-1996.34,579.71,-4.26,20.49,-103.80,-334,317,-13,-0.80,0.58,0.13,-0.11,19.81,-4.84,-72.63,28.39,male1_walking3
78,5226408,130.07,-2000.00,1129.39,-23.56,-26.46,-23.25,-226,331,-17,-0.82,0.55,0.13,-0.11,19.08,-5.48,-69.12,28.53,-631.71,-2000.00,605.77,-7.81,3.89,-143.74,-226,331,-17,-0.81,0.56,0.11,-0.11,17.37,-3.28,-70.07,28.38,male1_walking3
79,5226464,-144.04,-2000.00,671.20,-60.87,-7.29,23.43,-226,331,-17,-0.80,0.58,0.09,-0.12,17.58,-0.68,-72.14,28.52,-792.48,-2000.00,783.26,-17.12,24.09,-144.68,-226,331,-17,-0.80,0.58,0.07,-0.11,15.22,1.26,-71.39,28.37,male1_walking3
80,5226521,163.45,-2000.00,1243.41,-63.15,136.10,36.63,-226,331,-17,-0.82,0.57,0.04,-0.09,11.80,2.11,-69.45,28.55,632.08,-2000.00,1335.08,-6.07,206.55,-101.45,-470,321,-17,-0.83,0.56,0.05,-0.04,7.56,-2.18,-68.36,28.37,male1_walking3
81,5226577,1173.34,-2000.00,1054.93,-50.38,124.94,76.76,-470,321,-17,-0.81,0.58,0.07,-0.03,7.88,-4.60,-71.27,28.54,598.51,-1701.72,1063.54,-22.31,83.30,-44.30,-470,321,-17,-0.81,0.57,0.09,-0.01,7.27,-7.43,-70.96,28.41,male1_walking3
82,5226633,950.07,-1965.27,1069.09,-38.02,46.28,103.13,-470,321,-17,-0.80,0.59,0.10,-0.02,9.23,-7.45,-72.70,28.54,226.01,-1469.24,1306.46,-68.59,60.93,83.38,-468,319,-119,-0.81,0.58,0.08,-0.07,11.70,-2.49,-72.01,28.39,male1_walking3
83,5226691,894.84,-1806.58,1110.41,-4.08,55.92,134.70,-468,319,-119,-0.80,0.58,0.09,-0.09,15.05,-2.24,-72.25,28.52,376.65,-1457.64,1218.69,-87.98,35.26,161.98,-468,319,-119,-0.80,0.58,0.08,-0.13,18.46,1.29,-71.83,28.37,male1_walking3
84,5226746,877.69,-1711.85,1056.82,10.02,55.24,134.90,-468,319,-119,-0.80,0.57,0.11,-0.15,21.19,-0.16,-70.55,28.54,377.93,-1519.17,1093.20,-117.63,9.41,247.63,-415,375,-337,-0.78,0.57,0.11,-0.23,29.44,5.28,-71.60,28.38,male1_walking3
