,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
10,4502044,-215.58,-1959.47,479.06,20.63,65.98,45.27,-456,-120,-118,0.29,-0.24,-0.54,0.75,135.85,2.34,-72.56,28.34,-417.60,-1816.83,525.45,-43.31,37.65,133.40,-456,-120,-118,0.28,-0.28,-0.55,0.74,133.97,6.19,-75.69,27.55,male1_walking0
11,4502102,-769.41,-2000.00,469.24,-2.08,62.05,18.52,-456,-120,-118,0.28,-0.32,-0.54,0.72,130.31,8.54,-77.94,28.35,-560.73,-1709.53,774.29,28.41,93.19,-34.82,-456,-120,-118,0.32,-0.32,-0.52,0.72,126.74,8.04,-75.64,27.55,male1_walking0
12,4502157,92.16,-1763.85,1266.05,-6.74,34.10,6.46,-458,-97,-65,0.36,-0.28,-0.50,0.73,125.26,2.88,-70.66,28.34,1.83,-2000.00,956.42,66.13,119.33,-59.35,-458,-97,-65,0.41,-0.28,-0.49,0.72,120.70,0.15,-68.01,27.55,male1_walking0
13,4502215,445.92,-2000.00,174.44,7.88,117.20,-22.30,-458,-97,-65,0.44,-0.29,-0.52,0.67,116.80,-3.68,-72.77,28.33,300.11,-2000.00,437.07,57.97,35.97,-82.05,-458,-97,-65,0.46,-0.28,-0.52,0.67,115.57,-6.31,-72.07,27.54,male1_walking0
14,4502271,786.25,-1849.43,1144.41,11.62,-20.23,-75.35,-458,-97,-65,0.49,-0.22,-0.51,0.67,115.55,-11.65,-67.33,28.35,27.95,-1722.96,1352.54,44.60,15.41,-54.71,-331,-65,-118,0.51,-0.22,-0.46,0.69,113.83,-9.74,-61.15,27.56,male1_walking0
15,4502326,607.42,-2000.00,1012.02,25.46,8.21,-60.49,-331,-65,-118,0.52,-0.20,-0.47,0.68,112.54,-12.81,-60.93,28.34,-319.64,-1975.46,659.42,20.91,-12.96,-50.78,-331,-65,-118,0.50,-0.24,-0.47,0.69,112.92,-8.42,-63.15,27.57,male1_walking0
16,4502383,317.08,-1950.38,1128.85,19.33,-81.80,-57.71,-331,-65,-118,0.51,-0.21,-0.47,0.69,113.93,-11.08,-61.95,28.34,-135.25,-2000.00,904.97,27.15,44.23,-31.72,-334,0,-37,0.51,-0.24,-0.46,0.69,111.92,-8.28,-62.35,27.56,male1_walking0
17,4502439,526.61,-2000.00,984.25,11.72,27.06,-47.14,-334,0,-37,0.53,-0.23,-0.47,0.66,109.81,-11.73,-62.58,28.34,-210.94,-1939.39,801.51,5.49,-11.19,-19.08,-470,44,-50,0.49,-0.34,-0.46,0.65,106.51,-0.43,-70.15,27.55,male1_walking0
18,4502590,357.67,-1958.74,953.49,20.39,17.81,-56.82,-470,44,-50,0.54,-0.30,-0.47,0.63,103.73,-7.48,-67.94,28.32,-289.61,-1938.05,750.43,2.02,19.17,-18.68,-470,44,-50,0.54,-0.32,-0.46,0.63,102.46,-4.86,-68.24,27.54,male1_walking0
19,4502646,173.34,-1970.03,1012.33,18.05,52.60,-68.09,-375,-113,-67,0.54,-0.32,-0.43,0.65,102.56,-3.07,-64.56,28.33,-366.52,-1965.45,714.90,3.63,52.03,-33.24,-375,-113,-67,0.52,-0.35,-0.41,0.66,102.85,2.15,-64.99,27.55,male1_walking0
20,4502702,439.88,-2000.00,948.30,-2.71,57.95,-57.22,-375,-113,-67,0.54,-0.33,-0.42,0.65,101.92,-0.88,-64.52,28.32,-170.29,-1981.14,640.01,5.39,25.22,-49.26,-375,-113,-67,0.52,-0.35,-0.41,0.66,102.45,1.72,-65.68,27.55,male1_walking0
21,4502758,363.22,-1986.39,867.98,-15.72,9.40,-50.78,-375,-113,-67,0.53,-0.33,-0.43,0.65,103.00,-1.01,-65.79,28.34,-257.57,-1962.83,674.32,9.40,17.26,-61.00,-415,126,-67,0.57,-0.33,-0.44,0.61,98.03,-5.39,-66.15,27.55,male1_walking0
22,4502814,386.78,-1983.22,935.61,-17.20,-8.51,-28.53,-415,126,-67,0.60,-0.30,-0.45,0.58,95.13,-11.44,-65.69,28.34,-230.53,-2000.00,802.55,14.00,14.39,-81.42,-415,126,-67,0.62,-0.32,-0.44,0.57,92.52,-10.81,-65.57,27.55,male1_walking0
23,4502871,321.90,-2000.00,1048.58,-26.33,-13.86,-4.66,-415,126,-67,0.63,-0.31,-0.45,0.56,91.21,-12.45,-65.21,28.31,-261.23,-2000.00,854.25,10.15,3.16,-106.23,-402,153,-64,0.64,-0.32,-0.43,0.54,88.09,-12.28,-64.67,27.54,male1_walking0
24,4502926,134.09,-2000.00,951.72,-36.62,-15.69,3.85,-402,153,-64,0.65,-0.33,-0.43,0.53,87.04,-12.05,-65.33,28.32,-251.95,-2000.00,232.48,3.43,-9.45,-121.31,-402,153,-64,0.64,-0.37,-0.46,0.49,84.64,-12.41,-71.85,27.54,male1_walking0
25,4502998,268.43,-1847.23,1040.95,-62.50,-8.58,23.44,-402,153,-64,0.65,-0.37,-0.44,0.50,83.34,-12.18,-69.99,28.35,-61.22,-1876.71,1151.98,1.14,55.15,-94.44,-388,98,-44,0.67,-0.37,-0.41,0.50,80.12,-10.24,-65.94,27.54,male1_walking0
26,4503055,512.27,-2000.00,1435.00,-67.57,115.95,37.00,-388,98,-44,0.69,-0.38,-0.38,0.49,77.09,-8.54,-64.25,28.34,431.82,-1759.64,1382.20,-43.00,144.36,-102.63,-388,98,-44,0.72,-0.37,-0.36,0.47,71.71,-9.90,-61.27,27.55,male1_walking0
27,4503111,974.30,-2000.00,1408.20,-70.51,147.27,65.37,-388,98,-44,0.73,-0.38,-0.34,0.45,69.20,-8.51,-61.36,28.33,176.33,-1550.54,1487.49,-128.74,130.65,-0.83,-358,-92,-118,0.70,-0.40,-0.29,0.51,72.39,0.39,-59.87,27.55,male1_walking0
28,4503168,832.09,-1873.78,1387.70,-39.61,162.55,77.00,-358,-92,-118,0.68,-0.41,-0.28,0.54,74.87,3.75,-59.29,28.34,233.58,-1545.84,1469.54,-169.85,131.38,64.01,-358,-92,-118,0.65,-0.43,-0.26,0.57,77.34,8.45,-60.56,27.55,male1_walking0
29,4503225,812.93,-1853.52,1238.83,-25.38,175.64,82.76,-358,-92,-118,0.65,-0.43,-0.27,0.57,77.82,8.55,-60.65,28.34,213.56,-1666.26,1501.53,-188.08,120.22,124.40,-358,-92,-118,0.61,-0.45,-0.26,0.59,80.27,12.46,-62.46,27.54,male1_walking0
30,4503280,611.27,-1883.12,1135.99,-11.78,184.57,72.18,-339,-63,-86,0.63,-0.45,-0.26,0.57,77.81,10.48,-62.72,28.33,-3.48,-1938.90,1390.08,-165.50,146.75,152.14,-339,-63,-86,0.60,-0.48,-0.25,0.58,78.19,14.97,-65.26,27.55,male1_walking0
31,4503337,417.72,-2000.00,1052.12,0.43,211.50,78.96,-339,-63,-86,0.62,-0.49,-0.25,0.56,74.60,13.82,-65.73,28.33,103.70,-2000.00,1291.63,-135.99,209.50,165.08,-339,-63,-86,0.61,-0.52,-0.23,0.56,73.04,17.68,-68.21,27.54,male1_walking0
32,4503394,659.91,-2000.00,962.04,20.68,216.72,68.08,-354,317,-3,0.74,-0.48,-0.19,0.43,56.12,8.06,-61.31,28.30,292.18,-2000.00,1064.51,-91.68,156.01,181.88,-354,317,-3,0.76,-0.49,-0.16,0.39,49.78,7.93,-61.29,27.55,male1_walking0
33,4503450,673.65,-1909.61,906.92,28.67,158.83,58.59,-354,317,-3,0.81,-0.47,-0.16,0.32,41.92,2.78,-58.97,28.34,104.19,-1915.71,929.99,-50.84,46.10,169.14,-354,317,-3,0.80,-0.48,-0.14,0.32,41.05,4.85,-60.35,27.56,male1_walking0
34,4503505,161.07,-1879.76,683.17,38.89,69.03,48.56,-410,-118,-55,0.75,-0.53,-0.11,0.38,45.13,13.39,-64.25,28.34,-64.45,-1843.81,730.83,2.53,77.49,104.81,-410,-118,-55,0.72,-0.56,-0.09,0.41,46.94,19.37,-67.27,27.55,male1_walking0
35,4503561,117.74,-1940.98,959.11,39.51,69.90,19.78,-410,-118,-55,0.71,-0.56,-0.09,0.41,47.50,18.96,-67.65,28.34,-86.79,-1828.98,780.03,16.33,118.23,19.90,-410,-118,-55,0.70,-0.58,-0.09,0.41,46.42,20.52,-69.78,27.54,male1_walking0
36,4503617,352.97,-1795.84,1010.56,-17.41,123.77,-23.08,-410,-118,-55,0.71,-0.58,-0.11,0.39,44.97,16.77,-70.79,28.34,204.59,-1743.04,998.23,41.63,157.91,-47.55,-402,269,-111,0.77,-0.54,-0.11,0.32,38.52,10.11,-66.39,27.57,male1_walking0
37,4503674,632.14,-2000.00,724.61,26.09,146.71,-44.26,-402,269,-111,0.79,-0.54,-0.14,0.26,34.10,3.37,-67.29,28.33,463.75,-2000.00,185.42,34.16,75.91,-44.40,-402,269,-111,0.78,-0.56,-0.17,0.22,32.92,-0.67,-71.77,27.54,male1_walking0
38,4503730,727.78,-1822.75,880.31,11.44,-52.39,-64.64,-402,269,-111,0.79,-0.53,-0.22,0.21,34.89,-7.79,-70.48,28.34,-315.43,-1895.08,1179.69,25.77,15.88,-42.22,-388,-89,-344,0.76,-0.52,-0.20,0.33,45.83,2.33,-67.88,27.56,male1_walking0
39,4503786,451.23,-1888.61,1091.37,11.39,94.63,-40.92,-388,-89,-344,0.74,-0.51,-0.22,0.39,52.99,3.88,-67.15,28.34,-127.50,-2000.00,602.97,22.38,19.61,-33.82,-388,-89,-344,0.69,-0.52,-0.24,0.45,60.87,8.06,-69.09,27.56,male1_walking0
40,4503842,391.66,-1997.62,1007.69,16.09,-12.02,-44.65,-388,-89,-344,0.67,-0.49,-0.28,0.49,68.33,5.84,-67.91,28.33,-166.93,-1997.92,923.71,22.29,37.47,-26.40,-464,-63,-379,0.65,-0.48,-0.28,0.52,72.22,8.02,-67.08,27.55,male1_walking0
41,4503899,482.06,-2000.00,995.91,13.37,33.56,-47.24,-464,-63,-379,0.65,-0.45,-0.31,0.52,75.35,3.83,-66.34,28.33,-43.76,-1961.24,799.01,11.24,8.55,-28.00,-464,-63,-379,0.63,-0.45,-0.32,0.55,78.75,4.66,-66.61,27.55,male1_walking0
42,4503954,516.05,-1985.35,900.51,7.23,12.86,-51.73,-464,-63,-379,0.63,-0.42,-0.36,0.54,81.35,0.19,-66.42,28.35,-223.45,-1919.07,725.65,6.89,-2.72,-25.03,-464,-63,-379,0.61,-0.42,-0.35,0.57,84.41,2.92,-66.98,27.54,male1_walking0
43,4504009,344.42,-1957.64,950.13,8.68,24.20,-50.93,-344,317,-405,0.68,-0.41,-0.35,0.50,75.17,-3.43,-64.76,28.33,-195.13,-1921.45,744.45,4.93,41.39,-25.56,-344,317,-405,0.70,-0.43,-0.32,0.47,70.24,-2.23,-65.22,27.55,male1_walking0
44,4504066,471.74,-1962.83,942.69,6.01,62.59,-52.54,-344,317,-405,0.73,-0.42,-0.32,0.43,64.62,-6.44,-64.14,28.34,-180.73,-1948.12,756.65,4.44,44.09,-31.11,-344,317,-405,0.73,-0.45,-0.30,0.42,62.00,-3.84,-65.05,27.54,male1_walking0
45,4504122,484.13,-1992.49,987.06,-0.18,45.08,-46.22,-322,319,-420,0.75,-0.44,-0.31,0.39,59.25,-7.22,-64.35,28.34,-18.68,-1962.52,788.76,2.94,25.02,-39.82,-322,319,-420,0.75,-0.45,-0.30,0.39,58.48,-5.86,-65.15,27.56,male1_walking0
46,4504178,609.31,-1958.98,949.40,-6.10,7.98,-43.98,-322,319,-420,0.76,-0.43,-0.32,0.37,57.98,-9.71,-65.00,28.34,-64.58,-1919.37,770.81,0.34,6.33,-43.64,-322,319,-420,0.75,-0.45,-0.31,0.37,58.07,-7.50,-65.82,27.54,male1_walking0
47,4504234,486.08,-2000.00,935.55,-10.51,11.72,-41.89,-322,319,-420,0.76,-0.44,-0.32,0.36,57.74,-9.74,-65.83,28.34,-138.43,-1968.81,683.41,-1.63,13.42,-53.28,-253,334,-448,0.75,-0.46,-0.31,0.37,57.06,-7.15,-67.19,27.55,male1_walking0
48,4504290,380.49,-1973.21,945.25,-26.02,11.31,-31.04,-253,334,-448,0.75,-0.46,-0.32,0.36,56.52,-8.58,-67.08,28.34,-197.02,-2000.00,800.05,1.02,17.60,-69.02,-253,334,-448,0.75,-0.47,-0.30,0.36,55.78,-6.38,-67.23,27.54,male1_walking0
49,4504347,293.82,-2000.00,952.64,-27.63,-19.42,-9.94,-253,334,-448,0.75,-0.46,-0.31,0.36,56.67,-7.14,-67.35,28.32,-326.90,-2000.00,755.74,-2.22,-17.80,-102.85,-466,317,-448,0.74,-0.47,-0.30,0.38,57.97,-4.86,-68.28,27.54,male1_walking0
50,4504403,-57.19,-2000.00,860.17,-40.94,-32.97,-0.60,-466,317,-448,0.72,-0.48,-0.30,0.40,60.08,-2.93,-69.30,28.31,-410.95,-2000.00,488.04,-5.81,8.22,-125.27,-466,317,-448,0.71,-0.50,-0.30,0.39,59.37,-2.01,-71.37,27.54,male1_walking0
51,4504460,-88.20,-2000.00,1222.11,-30.30,21.23,7.41,-466,317,-448,0.72,-0.49,-0.28,0.41,59.43,-0.14,-68.66,28.32,-265.50,-2000.00,1051.39,-16.31,124.57,-95.41,-425,317,-442,0.74,-0.49,-0.25,0.39,55.51,0.76,-67.38,27.54,male1_walking0
52,4504516,616.46,-2000.00,1270.81,-42.98,152.68,49.00,-425,317,-442,0.75,-0.49,-0.25,0.37,53.44,-0.17,-66.18,28.29,618.84,-1822.63,1282.17,-5.65,159.10,-105.13,-425,317,-442,0.78,-0.46,-0.25,0.34,49.96,-4.75,-63.49,27.56,male1_walking0
53,4504572,865.97,-2000.00,1208.86,-56.06,126.95,74.81,-425,317,-442,0.77,-0.47,-0.26,0.34,50.93,-4.72,-64.23,28.33,210.45,-1654.91,1227.11,-67.82,131.51,-20.72,-425,317,-442,0.78,-0.47,-0.24,0.35,50.17,-3.15,-63.41,27.57,male1_walking0
54,4504629,945.01,-2000.00,1015.44,-27.50,106.04,105.66,-412,-58,-556,0.74,-0.45,-0.28,0.42,60.63,-2.31,-64.56,28.31,436.16,-1517.09,1268.37,-80.62,59.65,77.89,-412,-58,-556,0.71,-0.43,-0.30,0.47,68.09,-0.83,-63.23,27.55,male1_walking0
55,4504685,814.88,-1881.35,991.33,-6.90,59.26,115.18,-412,-58,-556,0.68,-0.41,-0.33,0.51,75.26,-1.41,-63.31,28.33,416.50,-1583.07,1075.26,-98.39,23.63,150.28,-412,-58,-556,0.64,-0.40,-0.34,0.55,81.42,0.54,-63.94,27.54,male1_walking0
56,4504741,801.70,-1812.68,803.22,2.95,54.35,109.23,-429,-65,-550,0.63,-0.38,-0.37,0.57,85.49,-1.53,-64.52,28.33,419.92,-1577.58,1019.04,-124.08,20.48,211.66,-429,-65,-550,0.59,-0.39,-0.38,0.60,89.60,1.28,-65.74,27.54,male1_walking0
57,4504845,726.44,-1692.57,905.15,16.06,37.57,53.73,-429,-65,-550,0.62,-0.30,-0.42,0.59,92.58,-9.75,-62.12,28.33,305.79,-1926.03,806.34,-108.16,-68.61,247.03,-470,-109,-556,0.55,-0.34,-0.44,0.62,99.45,-3.67,-66.91,27.55,male1_walking0
58,4504902,73.18,-1937.07,483.22,33.23,-14.56,48.19,-470,-109,-556,0.54,-0.35,-0.44,0.63,100.68,-2.12,-68.53,28.32,-416.32,-1857.91,631.77,-48.33,-66.48,154.78,-470,-109,-556,0.49,-0.38,-0.43,0.65,103.46,4.71,-70.61,27.55,male1_walking0
59,4504958,-756.16,-2000.00,700.20,17.87,-33.24,8.88,-470,-109,-556,0.48,-0.40,-0.41,0.66,102.95,8.42,-70.18,28.32,-597.60,-1736.33,755.31,24.47,38.42,-34.30,-334,-120,-792,0.49,-0.42,-0.38,0.66,100.26,10.38,-68.70,27.55,male1_walking0
60,4505015,89.72,-1838.13,1142.82,-6.39,4.34,-5.18,-334,-120,-792,0.52,-0.39,-0.38,0.66,99.83,6.74,-65.99,28.33,-196.78,-2000.00,709.96,41.21,68.30,-53.60,-334,-120,-792,0.54,-0.39,-0.38,0.64,96.90,5.78,-66.32,27.54,male1_walking0
61,4505071,-2.01,-2000.00,145.94,-14.19,73.30,-27.79,-334,-120,-792,0.53,-0.42,-0.41,0.61,94.51,4.19,-72.53,28.34,-22.34,-2000.00,537.66,51.46,58.98,-102.17,-288,-111,-852,0.56,-0.41,-0.42,0.59,92.69,0.94,-71.91,27.54,male1_walking0
62,4505127,989.32,-1718.57,933.84,0.92,22.63,-68.92,-288,-111,-852,0.60,-0.35,-0.45,0.56,92.51,-8.14,-69.53,28.31,158.63,-1670.17,1142.76,44.79,-7.39,-67.83,-288,-111,-852,0.61,-0.32,-0.43,0.58,92.71,-9.17,-64.31,27.54,male1_walking0
63,4505183,420.65,-2000.00,1032.65,11.66,-8.89,-55.90,-288,-111,-852,0.62,-0.30,-0.44,0.58,93.12,-11.33,-63.44,28.31,-260.31,-2000.00,874.27,21.39,18.01,-62.13,-288,-111,-852,0.61,-0.32,-0.42,0.59,92.73,-7.89,-63.47,27.56,male1_walking0
64,4505240,627.44,-1955.87,1086.55,13.03,29.47,-59.97,-463,-120,-877,0.63,-0.29,-0.43,0.58,92.29,-11.54,-62.09,28.32,187.68,-1988.16,861.76,15.43,31.09,-39.25,-463,-120,-877,0.62,-0.30,-0.43,0.58,92.51,-10.42,-62.62,27.54,male1_walking0
65,4505296,615.66,-1992.80,911.32,12.66,1.21,-74.33,-463,-120,-877,0.63,-0.28,-0.45,0.57,92.93,-13.83,-62.89,28.30,40.41,-1951.90,812.93,10.14,-1.42,-31.76,-463,-120,-877,0.61,-0.30,-0.44,0.58,93.98,-11.14,-63.80,27.54,male1_walking0
66,4505353,560.24,-1982.30,900.82,11.76,-8.36,-69.29,-456,-58,-873,0.63,-0.28,-0.45,0.57,93.29,-14.16,-63.83,28.34,-161.44,-1939.64,791.20,8.31,-19.14,-25.36,-456,-58,-873,0.61,-0.31,-0.44,0.58,93.79,-10.32,-64.71,27.55,male1_walking0
67,4505409,448.12,-1946.90,1020.69,23.48,-14.61,-72.69,-456,-58,-873,0.63,-0.29,-0.44,0.57,93.14,-12.81,-63.22,28.31,-217.83,-1944.95,816.47,2.36,-4.71,-25.30,-456,-58,-873,0.61,-0.32,-0.43,0.59,93.27,-8.54,-64.24,27.55,male1_walking0
68,4505465,335.69,-1983.46,959.78,12.63,17.55,-71.43,-456,-58,-880,0.62,-0.31,-0.43,0.57,91.96,-10.29,-63.61,28.34,-295.90,-2000.00,776.25,1.42,11.00,-37.16,-456,-58,-880,0.61,-0.34,-0.42,0.58,91.90,-6.46,-64.81,27.56,male1_walking0
69,4505522,327.94,-2000.00,952.88,4.04,-1.69,-58.25,-456,-58,-880,0.62,-0.33,-0.43,0.58,91.75,-8.58,-64.54,28.32,-387.33,-2000.00,602.48,6.16,-17.52,-60.43,-456,-58,-880,0.60,-0.35,-0.42,0.58,92.30,-5.28,-66.63,27.55,male1_walking0
70,4505579,190.31,-2000.00,813.78,-9.17,-26.90,-56.15,-456,-58,-880,0.60,-0.35,-0.43,0.58,92.87,-6.95,-67.26,28.34,-271.73,-2000.00,664.79,7.03,-4.23,-85.19,-419,-51,-853,0.59,-0.36,-0.43,0.58,92.41,-5.19,-68.22,27.55,male1_walking0
71,4505633,271.67,-2000.00,1118.71,-18.66,-25.39,-32.78,-419,-51,-853,0.60,-0.34,-0.43,0.58,92.87,-6.72,-66.73,28.32,-466.61,-2000.00,861.08,4.32,-8.88,-113.91,-419,-51,-853,0.60,-0.36,-0.42,0.58,92.08,-4.65,-66.51,27.54,male1_walking0
72,4505690,-186.65,-2000.00,1073.61,-28.89,-28.27,2.27,-419,-51,-853,0.58,-0.36,-0.41,0.60,93.19,-2.11,-66.01,28.31,-674.50,-2000.00,467.96,1.80,41.88,-149.54,-305,-60,-835,0.58,-0.40,-0.40,0.59,90.65,0.04,-68.81,27.55,male1_walking0
73,4505747,177.61,-2000.00,745.48,-43.61,24.56,14.26,-305,-60,-835,0.58,-0.40,-0.41,0.58,91.10,-0.67,-70.18,28.32,-107.12,-2000.00,996.46,30.88,57.73,-125.47,-305,-60,-835,0.60,-0.38,-0.40,0.57,89.09,-2.51,-67.30,27.56,male1_walking0
74,4505803,831.48,-2000.00,1032.53,-46.55,97.14,51.38,-305,-60,-835,0.61,-0.37,-0.41,0.56,88.41,-5.16,-67.31,28.33,859.74,-1697.39,1281.49,36.49,96.40,-101.01,-212,-31,-853,0.67,-0.32,-0.41,0.54,84.80,-11.77,-61.93,27.54,male1_walking0
75,4505860,1132.08,-2000.00,960.82,-39.85,35.51,91.25,-212,-31,-853,0.66,-0.31,-0.43,0.53,86.44,-13.51,-63.68,28.34,407.04,-1467.04,1045.59,-16.71,97.02,17.92,-212,-31,-853,0.67,-0.32,-0.41,0.54,84.45,-11.87,-61.16,27.54,male1_walking0
76,4505915,1138.31,-1909.24,672.06,-9.31,33.57,117.85,-212,-31,-853,0.65,-0.31,-0.44,0.53,87.10,-13.72,-64.04,28.32,591.25,-1271.36,1032.53,-17.51,-10.70,115.97,-212,-31,-853,0.65,-0.30,-0.42,0.55,88.56,-12.93,-61.50,27.54,male1_walking0
77,4505987,902.83,-1720.64,762.70,31.59,-65.74,123.02,-185,-24,-880,0.63,-0.27,-0.46,0.57,94.31,-15.01,-63.27,28.34,395.45,-1460.02,843.75,-19.45,-84.21,232.31,-185,-24,-880,0.60,-0.30,-0.44,0.60,97.04,-10.02,-64.03,27.56,male1_walking0
78,4506043,695.56,-1598.14,904.17,42.24,-60.39,114.37,-185,-24,-880,0.60,-0.28,-0.44,0.61,97.83,-10.39,-62.32,28.32,198.79,-1648.62,953.80,-61.84,-43.99,249.99,-185,-24,-880,0.56,-0.33,-0.42,0.64,99.58,-2.93,-64.15,27.55,male1_walking0
79,4506099,522.40,-1582.28,1091.06,43.50,-29.88,73.70,-361,331,-833,0.61,-0.32,-0.39,0.61,92.72,-4.57,-60.24,28.32,335.63,-1941.96,845.95,-91.61,-88.91,249.99,-361,331,-833,0.59,-0.37,-0.39,0.60,92.15,-0.82,-64.85,27.56,male1_walking0
80,4506156,314.58,-1960.39,921.33,50.91,-33.81,49.49,-361,331,-833,0.62,-0.37,-0.37,0.58,87.41,-1.86,-63.33,28.32,-251.34,-2000.00,504.27,-81.83,-139.24,228.66,-361,331,-833,0.57,-0.43,-0.37,0.59,88.70,4.43,-69.17,27.54,male1_walking0
81,4506212,-1067.57,-2000.00,518.01,12.99,-38.93,8.09,-212,348,-769,0.57,-0.49,-0.32,0.58,83.35,11.51,-70.89,28.30,-1240.84,-1719.18,134.64,-7.20,57.28,-5.59,-212,348,-769,0.55,-0.55,-0.27,0.56,76.65,18.52,-75.33,27.57,male1_walking0
82,4506270,-396.00,-1852.91,884.34,-38.91,20.89,1.98,-212,348,-769,0.58,-0.54,-0.26,0.55,74.37,16.92,-73.43,28.34,-185.18,-2000.00,1058.23,59.99,129.94,-105.14,-212,348,-769,0.64,-0.52,-0.25,0.51,68.88,12.27,-69.68,27.55,male1_walking0
83,4506326,771.18,-2000.00,622.25,-28.08,101.36,-46.97,-468,374,-814,0.68,-0.51,-0.30,0.44,64.50,2.27,-71.95,28.31,158.51,-2000.00,281.92,32.41,27.25,-80.58,-468,374,-814,0.68,-0.51,-0.32,0.42,63.92,-1.12,-73.79,27.58,male1_walking0
84,4506382,664.73,-2000.00,951.90,25.18,-139.90,-72.25,-468,374,-814,0.70,-0.45,-0.38,0.42,68.18,-8.74,-71.00,28.31,138.43,-1548.28,1311.22,36.82,19.00,-87.93,-468,374,-814,0.73,-0.40,-0.35,0.42,66.42,-9.58,-63.99,27.54,male1_walking0
