,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
13,2020331,8.97,-149.72,-877.56,-1.95,-0.55,0.37,-192,-92,-98,0.01,0.51,-0.85,0.09,-118.32,-5.86,-171.98,30.22,244.63,-109.07,-786.44,4.72,-5.67,0.79,-192,-92,-98,0.03,0.51,-0.85,0.10,-118.71,-8.48,-172.00,28.23,male2_chair_situp
14,2020387,-3.91,-138.79,-829.35,-1.14,-2.30,0.72,-192,-92,-98,0.01,0.50,-0.86,0.09,-119.39,-5.58,-171.80,30.22,230.04,-122.13,-749.51,3.07,-3.83,0.86,-211,-87,-103,0.03,0.51,-0.85,0.10,-118.90,-8.90,-171.32,28.25,male2_chair_situp
15,2020444,-7.26,-127.87,-824.22,0.76,1.90,0.49,-211,-87,-103,0.01,0.51,-0.86,0.09,-118.89,-6.46,-171.26,30.21,238.22,-112.67,-769.90,0.74,-1.11,0.72,-211,-87,-103,0.03,0.51,-0.85,0.11,-118.61,-9.44,-171.30,28.24,male2_chair_situp
16,2020499,-6.47,-141.11,-856.38,2.38,5.63,-0.16,-211,-87,-103,0.01,0.51,-0.85,0.10,-118.73,-6.66,-171.07,30.23,239.99,-116.46,-797.97,-1.32,0.43,0.75,-204,-104,-96,0.03,0.50,-0.86,0.10,-119.45,-9.08,-171.45,28.27,male2_chair_situp
17,2020555,8.42,-136.60,-880.74,2.20,6.82,0.83,-204,-104,-96,0.01,0.50,-0.86,0.09,-120.25,-6.64,-171.54,30.22,243.47,-108.34,-812.50,-0.31,-0.53,0.79,-204,-104,-96,0.03,0.50,-0.86,0.10,-120.59,-9.14,-171.87,28.27,male2_chair_situp
18,2020610,5.98,-143.25,-874.82,1.26,4.62,0.54,-204,-104,-96,0.01,0.49,-0.87,0.09,-121.19,-6.47,-171.65,30.23,250.18,-109.37,-799.01,0.29,-0.92,1.13,-204,-104,-96,0.04,0.49,-0.86,0.10,-121.32,-9.25,-171.82,28.25,male2_chair_situp
19,2020666,1.40,-136.35,-870.06,1.57,4.30,0.81,-199,-7,-91,0.03,0.53,-0.84,0.11,-116.69,-9.66,-170.46,30.21,249.76,-111.45,-793.15,0.21,-1.10,1.17,-199,-7,-91,0.05,0.55,-0.82,0.13,-113.49,-13.55,-170.37,28.26,male2_chair_situp
20,2020721,-1.40,-139.04,-866.21,1.33,4.45,0.37,-199,-7,-91,0.03,0.57,-0.81,0.13,-111.02,-11.34,-169.88,30.23,231.45,-111.08,-797.36,-0.15,-0.37,1.04,-199,-7,-91,0.05,0.58,-0.80,0.14,-108.92,-13.84,-170.15,28.25,male2_chair_situp
21,2020777,-8.06,-122.38,-876.10,1.93,5.48,0.99,-219,-10,-94,0.03,0.59,-0.80,0.12,-107.26,-10.70,-170.33,30.23,232.36,-107.73,-801.82,-0.34,0.00,1.11,-219,-10,-94,0.04,0.60,-0.79,0.13,-105.78,-12.90,-170.68,28.26,male2_chair_situp
22,2020832,9.52,-134.95,-888.18,0.95,3.69,0.48,-219,-10,-94,0.02,0.61,-0.78,0.12,-104.74,-10.18,-170.66,30.20,250.24,-101.14,-812.13,1.34,-1.98,1.02,-219,-10,-94,0.04,0.62,-0.77,0.13,-103.57,-12.56,-171.10,28.23,male2_chair_situp
23,2020888,-3.05,-147.28,-882.45,1.25,3.59,0.70,-219,-10,-94,0.01,0.62,-0.77,0.11,-102.90,-9.18,-170.76,30.23,265.20,-108.70,-808.59,0.65,-0.96,1.23,-199,-7,-125,0.03,0.63,-0.77,0.12,-102.39,-11.89,-171.10,28.25,male2_chair_situp
24,2020944,19.17,-151.12,-885.44,1.01,3.71,-0.02,-199,-7,-125,0.01,0.63,-0.77,0.11,-102.37,-9.15,-170.85,30.22,257.57,-115.78,-803.71,1.53,-3.54,1.30,-199,-7,-125,0.03,0.63,-0.77,0.12,-101.94,-11.69,-171.01,28.24,male2_chair_situp
25,2021000,4.33,-145.63,-885.93,0.71,4.00,-0.24,-199,-7,-125,0.01,0.63,-0.77,0.11,-101.94,-8.50,-170.90,30.22,239.20,-117.74,-807.37,1.28,-4.35,0.85,-185,-10,-91,0.02,0.63,-0.76,0.12,-101.38,-10.88,-171.04,28.25,male2_chair_situp
26,2021056,-6.90,-124.27,-885.31,0.19,5.30,0.04,-185,-10,-91,0.01,0.63,-0.77,0.10,-101.21,-7.92,-171.29,30.23,216.49,-110.72,-805.66,0.70,-3.52,0.95,-185,-10,-91,0.02,0.64,-0.76,0.11,-100.73,-9.95,-171.46,28.24,male2_chair_situp
27,2021111,-18.37,-102.66,-885.80,-0.43,4.96,0.81,-185,-10,-91,0.00,0.64,-0.76,0.09,-100.52,-7.07,-172.00,30.23,207.21,-114.26,-795.04,0.02,-1.52,0.37,-185,-10,-91,0.02,0.64,-0.76,0.11,-100.04,-9.38,-171.91,28.23,male2_chair_situp
28,2021167,-7.51,-114.38,-883.73,0.03,5.30,0.22,-216,-3,-114,0.00,0.65,-0.76,0.09,-99.53,-6.93,-172.06,30.21,230.16,-115.23,-790.95,-0.53,-0.11,0.01,-216,-3,-114,0.02,0.65,-0.75,0.11,-98.90,-9.65,-171.95,28.26,male2_chair_situp
29,2021223,1.40,-142.27,-894.90,0.98,5.28,-0.03,-216,-3,-114,-0.00,0.65,-0.75,0.10,-98.73,-7.18,-171.60,30.19,258.12,-109.25,-811.34,-1.03,0.30,-0.11,-216,-3,-114,0.02,0.65,-0.75,0.11,-98.21,-10.22,-171.80,28.24,male2_chair_situp
30,2021278,11.23,-149.17,-912.23,0.89,6.70,0.46,-199,3,-84,0.00,0.66,-0.75,0.10,-97.58,-7.99,-171.37,30.21,261.60,-107.18,-826.35,-1.09,1.08,0.35,-199,3,-84,0.02,0.66,-0.74,0.12,-96.77,-10.92,-171.70,28.24,male2_chair_situp
31,2021334,7.51,-145.94,-922.73,0.92,3.59,0.04,-199,3,-84,0.01,0.66,-0.74,0.10,-96.53,-8.38,-171.46,30.20,252.81,-96.13,-825.26,0.07,-1.74,0.35,-199,3,-84,0.02,0.67,-0.73,0.12,-95.91,-10.94,-171.96,28.24,male2_chair_situp
32,2021389,11.54,-124.21,-913.70,0.88,0.28,-0.57,-199,3,-84,0.01,0.67,-0.74,0.10,-95.73,-8.07,-172.02,30.21,235.29,-113.53,-817.44,1.74,-3.11,0.24,-195,-10,-94,0.02,0.67,-0.74,0.11,-96.22,-9.79,-172.02,28.24,male2_chair_situp
33,2021444,-16.60,-131.77,-889.83,0.95,0.76,-0.69,-195,-10,-94,-0.00,0.66,-0.74,0.09,-96.81,-6.40,-171.97,30.19,224.79,-113.95,-793.70,-0.70,0.46,1.08,-195,-10,-94,0.01,0.66,-0.74,0.10,-96.92,-8.82,-171.96,28.25,male2_chair_situp
34,2021500,0.79,-128.85,-893.31,1.85,2.35,1.10,-195,-10,-94,-0.01,0.66,-0.75,0.09,-97.32,-6.18,-171.91,30.21,250.98,-114.50,-809.27,-0.60,1.44,1.60,-185,-10,-91,0.01,0.66,-0.74,0.11,-97.36,-9.30,-171.94,28.22,male2_chair_situp
35,2021555,4.52,-144.17,-902.65,2.27,2.95,0.95,-185,-10,-91,-0.00,0.66,-0.75,0.09,-97.81,-6.62,-171.65,30.22,245.36,-124.39,-829.65,-0.83,-0.33,0.60,-185,-10,-91,0.01,0.66,-0.75,0.11,-97.80,-9.17,-171.63,28.24,male2_chair_situp
36,2021611,3.17,-139.65,-929.87,-0.34,6.06,2.62,-185,-10,-91,-0.00,0.65,-0.75,0.09,-98.22,-6.48,-171.63,30.22,265.56,-98.08,-851.81,-0.31,-1.88,0.55,-185,-10,-91,0.02,0.65,-0.75,0.10,-98.04,-9.31,-172.10,28.24,male2_chair_situp
37,2021666,6.47,-148.93,-914.79,-2.19,1.65,2.81,-178,-10,-91,-0.00,0.65,-0.75,0.09,-98.51,-6.43,-171.80,30.21,257.63,-111.69,-827.33,0.71,-2.44,2.22,-178,-10,-91,0.01,0.65,-0.75,0.11,-98.41,-9.15,-171.90,28.22,male2_chair_situp
38,2021722,6.77,-136.66,-920.47,-1.27,1.95,4.12,-178,-10,-91,-0.00,0.65,-0.75,0.09,-98.78,-6.49,-171.87,30.23,252.93,-105.71,-832.58,1.02,-2.86,2.76,-178,-10,-91,0.02,0.65,-0.75,0.10,-98.64,-9.21,-172.06,28.24,male2_chair_situp
39,2021777,9.58,-133.12,-913.02,-0.33,2.27,4.16,-182,9,-87,0.00,0.66,-0.75,0.10,-97.53,-7.52,-171.82,30.23,261.78,-107.06,-823.67,1.34,-1.37,3.41,-182,9,-87,0.02,0.66,-0.74,0.11,-96.49,-10.67,-171.96,28.27,male2_chair_situp
40,2021831,6.04,-134.03,-911.93,1.82,4.67,4.43,-182,9,-87,0.01,0.67,-0.74,0.10,-96.05,-8.23,-171.74,30.19,247.86,-117.19,-813.05,0.30,-1.51,3.88,-182,9,-87,0.02,0.67,-0.73,0.12,-95.41,-10.79,-171.72,28.25,male2_chair_situp
41,2021887,-6.35,-132.08,-893.80,3.09,6.18,4.61,-182,9,-87,0.00,0.67,-0.73,0.10,-95.20,-7.97,-171.55,30.22,247.62,-104.55,-815.61,-1.30,-0.13,4.60,-192,-10,-98,0.02,0.67,-0.74,0.11,-95.97,-10.03,-171.93,28.25,male2_chair_situp
42,2021943,-5.25,-103.27,-908.14,3.64,6.87,5.06,-192,-10,-98,0.00,0.66,-0.74,0.09,-96.78,-6.84,-172.36,30.22,217.41,-85.02,-825.13,-1.05,0.46,4.65,-192,-10,-98,0.02,0.66,-0.74,0.10,-97.02,-8.76,-172.83,28.25,male2_chair_situp
43,2021998,-11.35,-88.32,-921.20,4.73,8.74,1.72,-192,-10,-98,0.00,0.66,-0.75,0.08,-97.39,-6.04,-173.23,30.23,209.66,-103.94,-845.76,-2.56,2.70,2.86,-199,20,-84,0.02,0.67,-0.73,0.10,-95.27,-9.52,-173.28,28.26,male2_chair_situp
44,2022054,-6.23,-83.01,-953.12,4.03,9.19,2.00,-199,20,-84,0.01,0.68,-0.73,0.09,-94.03,-7.82,-173.58,30.23,209.23,-128.23,-849.79,-1.86,3.44,3.23,-199,20,-84,0.02,0.69,-0.72,0.10,-93.01,-10.11,-173.07,28.26,male2_chair_situp
45,2022109,-11.35,-100.95,-943.30,3.46,10.31,1.84,-199,20,-84,0.01,0.69,-0.72,0.09,-92.29,-7.75,-173.17,30.22,228.15,-107.12,-861.63,-1.62,1.93,1.47,-199,20,-84,0.02,0.70,-0.71,0.10,-91.49,-10.12,-173.16,28.26,male2_chair_situp
46,2022164,-17.76,-103.58,-927.73,2.94,9.93,0.00,-183,8,-96,0.00,0.69,-0.72,0.08,-91.96,-6.69,-173.26,30.20,209.47,-128.66,-831.12,-4.55,5.75,2.29,-183,8,-96,0.01,0.69,-0.71,0.10,-92.02,-8.71,-172.85,28.24,male2_chair_situp
47,2022219,6.59,-90.76,-953.00,4.78,10.77,0.91,-183,8,-96,0.00,0.69,-0.72,0.08,-92.20,-6.53,-173.21,30.23,228.64,-137.63,-854.55,-1.99,4.16,1.88,-183,8,-96,0.01,0.69,-0.71,0.10,-92.20,-8.90,-172.65,28.25,male2_chair_situp
48,2022274,-66.10,-122.38,-901.55,3.62,9.87,2.72,-192,6,-84,-0.01,0.69,-0.72,0.08,-92.46,-5.21,-172.44,30.21,257.14,-130.98,-868.41,-5.79,8.13,2.05,-192,6,-84,0.01,0.69,-0.71,0.10,-92.22,-8.40,-172.34,28.25,male2_chair_situp
49,2022330,46.88,-93.32,-975.22,2.20,12.95,3.63,-192,6,-84,0.00,0.69,-0.72,0.09,-92.41,-7.06,-172.89,30.20,222.29,-107.85,-867.61,-3.02,2.51,2.07,-192,6,-84,0.01,0.69,-0.72,0.10,-92.36,-9.06,-172.97,28.26,male2_chair_situp
50,2022385,3.97,-99.00,-977.36,0.13,15.28,4.84,-195,9,-98,0.00,0.69,-0.72,0.08,-92.56,-6.81,-173.33,30.23,210.14,-79.71,-876.04,-5.20,4.68,1.17,-195,9,-98,0.02,0.69,-0.72,0.09,-92.29,-8.75,-173.82,28.26,male2_chair_situp
51,2022440,-22.46,-86.12,-999.08,3.53,15.89,1.60,-195,9,-98,0.00,0.69,-0.72,0.08,-92.32,-6.42,-174.06,30.20,205.02,-132.20,-901.37,-5.46,6.15,1.92,-195,9,-98,0.01,0.69,-0.72,0.09,-92.16,-8.47,-173.56,28.26,male2_chair_situp
52,2022495,2.75,-51.33,-1031.07,2.40,9.99,2.49,-195,9,-98,0.01,0.69,-0.72,0.07,-92.12,-6.43,-174.49,30.24,219.48,-91.55,-906.92,1.05,6.07,-0.71,-192,44,-71,0.03,0.71,-0.70,0.09,-89.21,-9.95,-174.63,28.27,male2_chair_situp
53,2022549,6.04,-79.83,-1019.10,2.10,0.37,-0.54,-192,44,-71,0.02,0.72,-0.69,0.08,-87.42,-8.27,-174.85,30.20,195.13,-129.94,-910.34,1.54,4.16,-1.20,-192,44,-71,0.02,0.73,-0.67,0.10,-85.53,-10.70,-173.93,28.26,male2_chair_situp
54,2022614,-17.94,-85.21,-983.22,11.15,2.08,1.10,-192,44,-71,0.01,0.74,-0.67,0.09,-84.54,-7.75,-173.95,30.22,243.10,-84.66,-888.61,-5.08,10.19,-2.17,-172,47,-84,0.03,0.75,-0.66,0.10,-83.17,-10.88,-174.44,28.25,male2_chair_situp
55,2022669,59.88,-123.84,-1026.31,-1.86,9.70,3.17,-172,47,-84,0.02,0.75,-0.66,0.10,-82.75,-9.44,-174.15,30.22,246.40,-101.68,-905.58,-0.54,2.59,-0.22,-172,47,-84,0.03,0.75,-0.65,0.11,-82.11,-11.37,-174.11,28.25,male2_chair_situp
56,2022725,6.29,-77.09,-1039.73,3.30,2.94,2.47,-172,47,-84,0.01,0.75,-0.65,0.09,-81.75,-8.49,-174.51,30.20,268.92,-65.80,-916.44,-0.71,0.63,3.28,-172,47,-84,0.03,0.76,-0.64,0.10,-81.13,-10.99,-174.97,28.25,male2_chair_situp
57,2022780,19.78,-58.84,-1012.27,5.78,0.82,-0.31,-190,45,-82,0.01,0.76,-0.65,0.08,-81.12,-7.99,-175.31,30.20,247.07,-57.68,-937.62,-6.12,6.28,-0.43,-190,45,-82,0.03,0.76,-0.64,0.09,-80.83,-9.97,-175.78,28.25,male2_chair_situp
58,2022835,22.46,-89.29,-1045.72,-3.87,18.12,-2.25,-190,45,-82,0.02,0.76,-0.65,0.08,-80.86,-8.02,-175.71,30.21,229.80,13.49,-928.59,-12.05,1.08,-8.92,-190,45,-82,0.04,0.76,-0.64,0.08,-80.19,-9.78,-177.50,28.22,male2_chair_situp
59,2022891,-31.31,-191.71,-1212.89,8.38,-7.15,-8.29,-168,44,-114,0.00,0.76,-0.64,0.07,-80.45,-6.12,-175.40,30.22,215.76,-142.82,-910.64,3.67,-9.10,9.13,-168,44,-114,0.01,0.76,-0.64,0.09,-80.57,-7.92,-174.18,28.24,male2_chair_situp
60,2022946,-27.59,-82.82,-991.21,-1.72,-8.38,3.90,-168,44,-114,-0.01,0.76,-0.65,0.06,-80.57,-4.92,-174.53,30.20,261.05,-158.39,-897.22,6.13,-6.58,4.01,-168,44,-114,0.00,0.76,-0.64,0.09,-80.36,-8.00,-173.27,28.27,male2_chair_situp
61,2023002,-55.60,-77.76,-990.78,-0.43,6.76,-0.90,-168,44,-114,-0.01,0.76,-0.64,0.07,-80.28,-4.96,-173.93,30.21,208.80,-85.33,-902.47,-7.61,1.51,-0.39,-170,45,-79,0.01,0.77,-0.64,0.08,-79.48,-7.66,-174.44,28.26,male2_chair_situp
62,2023058,90.15,-57.07,-1054.38,3.71,4.93,1.92,-170,45,-79,0.01,0.77,-0.64,0.08,-79.23,-7.16,-175.04,30.18,259.70,-17.88,-920.29,7.81,-1.33,1.72,-170,45,-79,0.03,0.77,-0.63,0.09,-78.87,-9.54,-175.86,28.25,male2_chair_situp
63,2023113,-15.63,-106.57,-1019.65,2.36,-11.64,-3.39,-170,45,-79,0.00,0.77,-0.63,0.07,-78.89,-6.20,-175.28,30.23,236.57,-148.99,-928.71,6.38,-3.36,-0.45,-168,44,-71,0.01,0.77,-0.63,0.09,-78.75,-8.53,-173.89,28.25,male2_chair_situp
64,2023169,-39.12,-108.28,-1019.59,2.11,3.85,-1.80,-168,44,-71,-0.01,0.77,-0.63,0.07,-78.73,-5.71,-173.85,30.24,226.62,-136.84,-916.20,1.21,-1.98,0.41,-168,44,-71,-0.00,0.77,-0.63,0.09,-78.52,-7.92,-173.25,28.25,male2_chair_situp
65,2023224,4.76,-67.99,-1008.85,0.41,-0.08,-1.79,-168,44,-71,-0.01,0.77,-0.63,0.07,-78.39,-5.77,-174.06,30.20,219.36,-95.95,-902.47,2.49,-1.67,-0.63,-195,-3,-77,-0.01,0.75,-0.65,0.08,-81.92,-6.15,-173.82,28.25,male2_chair_situp
66,2023280,73.67,-103.52,-1022.09,3.81,-2.25,-0.18,-195,-3,-77,-0.02,0.74,-0.67,0.06,-84.48,-4.15,-173.84,30.19,252.56,-98.21,-944.15,4.55,-4.17,1.14,-195,-3,-77,-0.00,0.73,-0.68,0.07,-86.23,-5.90,-173.73,28.26,male2_chair_situp
67,2023335,2.50,-99.00,-1015.50,-1.31,-2.13,-1.40,-195,-3,-77,-0.02,0.72,-0.69,0.06,-87.90,-3.25,-174.03,30.21,240.60,-145.02,-900.94,2.99,-4.00,0.11,-195,-3,-77,-0.01,0.71,-0.70,0.08,-88.96,-5.76,-173.08,28.25,male2_chair_situp
68,2023391,-4.33,-112.98,-1009.95,1.40,2.88,-0.34,-172,6,-77,-0.02,0.71,-0.70,0.07,-89.37,-3.78,-173.21,30.22,251.83,-67.08,-925.90,1.39,-2.05,-0.26,-172,6,-77,0.00,0.71,-0.70,0.08,-89.34,-6.58,-173.83,28.26,male2_chair_situp
69,2023447,33.14,-89.72,-1021.91,-0.63,-0.09,-1.26,-172,6,-77,-0.01,0.71,-0.70,0.07,-89.69,-4.99,-174.19,30.22,250.37,-120.61,-916.87,3.63,-2.98,1.30,-172,6,-77,0.01,0.71,-0.70,0.09,-89.88,-7.54,-173.65,28.24,male2_chair_situp
70,2023502,-16.91,-107.12,-1021.24,-0.95,5.88,2.34,-199,16,-125,-0.01,0.71,-0.71,0.07,-90.06,-5.07,-173.79,30.22,264.28,-129.94,-949.40,2.71,-6.36,-0.03,-199,16,-125,0.01,0.71,-0.70,0.09,-89.83,-7.72,-173.34,28.26,male2_chair_situp
71,2023559,27.22,-73.06,-1033.14,-0.40,-0.56,-0.74,-199,16,-125,-0.00,0.71,-0.70,0.07,-89.87,-5.77,-174.12,30.22,233.89,-114.14,-904.11,5.39,-7.91,0.35,-199,16,-125,0.01,0.71,-0.70,0.09,-89.76,-7.96,-173.64,28.24,male2_chair_situp
72,2023614,37.96,-69.34,-936.10,-6.36,1.78,2.53,-199,16,-125,0.00,0.71,-0.70,0.07,-89.96,-6.20,-174.44,30.19,226.44,-96.44,-906.98,8.03,-4.41,0.80,-190,45,-82,0.02,0.72,-0.69,0.09,-87.67,-9.44,-174.30,28.25,male2_chair_situp
73,2023668,-40.16,-103.88,-1007.75,-6.23,1.88,-0.82,-190,45,-82,0.01,0.73,-0.68,0.08,-86.28,-7.18,-174.46,30.21,243.23,-159.79,-895.32,2.38,2.24,-0.18,-190,45,-82,0.02,0.74,-0.67,0.10,-85.05,-10.13,-173.33,28.25,male2_chair_situp
74,2023725,17.21,-79.65,-998.29,-5.33,8.02,0.70,-190,45,-82,0.01,0.74,-0.67,0.09,-84.17,-8.15,-174.15,30.21,241.94,-102.11,-883.48,1.79,-1.28,-1.05,-199,0,-125,0.01,0.73,-0.68,0.09,-86.29,-8.47,-173.90,28.24,male2_chair_situp
75,2023779,-153.87,-120.54,-1441.53,36.64,-11.86,-8.45,-199,0,-125,-0.02,0.72,-0.69,0.06,-87.49,-3.09,-173.47,30.23,264.22,-72.75,-888.18,3.75,-2.42,2.94,-199,0,-125,-0.00,0.72,-0.69,0.08,-88.30,-6.00,-173.82,28.24,male2_chair_situp
76,2023836,-4.33,-83.25,-1007.75,3.62,3.58,1.44,-199,0,-125,-0.02,0.71,-0.70,0.06,-89.44,-3.34,-174.21,30.19,232.18,-128.72,-883.06,1.51,6.47,1.16,-199,0,-125,-0.00,0.71,-0.70,0.08,-90.01,-6.06,-173.52,28.23,male2_chair_situp
77,2023891,-37.48,-127.99,-999.88,7.40,11.79,3.17,-172,16,-125,-0.02,0.71,-0.71,0.07,-90.02,-4.02,-173.03,30.19,273.56,-154.54,-869.63,-3.85,4.09,-0.60,-172,16,-125,0.00,0.71,-0.70,0.09,-89.67,-7.78,-172.40,28.25,male2_chair_situp
78,2023947,-27.16,-73.61,-1060.00,6.85,-5.87,-1.50,-172,16,-125,-0.01,0.71,-0.70,0.07,-89.64,-4.79,-173.26,30.22,284.67,-147.22,-971.13,3.24,-1.08,-6.36,-172,16,-125,0.00,0.71,-0.70,0.09,-89.25,-8.03,-172.72,28.26,male2_chair_situp
79,2024003,-40.41,-118.59,-1030.64,-8.53,12.44,2.44,-168,44,-84,-0.00,0.72,-0.69,0.08,-87.30,-6.71,-173.29,30.23,267.88,-149.05,-954.90,-3.77,-15.30,-13.11,-168,44,-84,0.01,0.73,-0.67,0.10,-85.35,-9.65,-173.09,28.25,male2_chair_situp
80,2024059,-28.99,-213.81,-1062.50,-4.93,26.25,2.42,-168,44,-84,-0.00,0.74,-0.67,0.10,-84.74,-7.92,-172.00,30.19,235.41,-267.21,-894.47,-9.10,-2.53,0.19,-168,44,-84,-0.00,0.74,-0.66,0.12,-84.06,-10.36,-170.00,28.26,male2_chair_situp
81,2024115,-36.01,-66.16,-1106.93,-2.46,18.21,15.23,-168,44,-84,-0.01,0.74,-0.66,0.10,-83.74,-7.74,-171.93,30.21,357.42,-57.43,-932.25,-4.39,7.16,-8.99,-165,9,-77,0.02,0.74,-0.67,0.11,-84.76,-10.78,-173.23,28.26,male2_chair_situp
82,2024172,-81.36,-99.85,-1069.21,-8.36,22.91,10.30,-165,9,-77,-0.00,0.73,-0.68,0.08,-86.50,-6.43,-173.85,30.21,374.15,-102.23,-922.18,-4.95,16.11,-36.26,-165,9,-77,0.03,0.73,-0.68,0.10,-86.18,-10.77,-174.06,28.25,male2_chair_situp
83,2024226,95.15,-36.68,-1104.86,-16.65,28.90,0.14,-165,9,-77,0.03,0.72,-0.69,0.08,-87.46,-9.09,-175.73,30.20,394.78,-4.09,-893.74,3.00,19.83,-55.78,-195,51,-81,0.07,0.74,-0.66,0.11,-83.71,-14.63,-177.34,28.25,male2_chair_situp
