,timestamp,top_accel_x,top_accel_y,top_accel_z,top_mag_x,top_mag_y,top_mag_z,top_gy_x,top_gy_y,top_gy_z,top_q0,top_qx,top_qy,top_qz,top_yaw,top_pitch,top_roll,top_temperature,bottom_accel_x,bottom_accel_y,bottom_accel_z,bottom_mag_x,bottom_mag_y,bottom_mag_z,bottom_gy_x,bottom_gy_y,bottom_gy_z,bottom_q0,bottom_qx,bottom_qy,bottom_qz,bottom_yaw,bottom_pitch,bottom_roll,bottom_temperature,action
20,860551,1004.94,-686.95,-123.72,5.98,-61.12,-35.74,-199,-222,-850,0.63,0.02,-0.72,0.30,122.23,-66.17,-95.59,29.57,636.47,-249.15,-105.47,26.82,-54.17,-32.38,-199,-222,-850,0.62,0.02,-0.74,0.28,127.82,-67.05,-102.98,28.45,walking
21,860608,634.46,-586.24,-226.75,17.81,-29.64,-25.38,-199,-222,-850,0.59,-0.02,-0.76,0.29,130.70,-61.72,-107.81,29.56,773.07,-297.91,-263.55,25.38,-55.76,-21.68,-199,-222,-850,0.57,-0.01,-0.78,0.26,138.25,-62.45,-116.82,28.47,walking
22,860666,524.54,-421.45,-108.15,-3.77,-13.15,-16.30,-234,-118,-889,0.57,-0.04,-0.78,0.27,133.75,-59.50,-113.88,29.54,664.67,-213.13,-111.51,21.21,-50.56,-15.51,-234,-118,-889,0.58,-0.02,-0.78,0.25,136.04,-62.20,-116.84,28.46,walking
23,860722,679.32,-521.06,-182.80,9.20,-64.29,-8.10,-234,-118,-889,0.56,-0.04,-0.79,0.26,136.18,-58.57,-117.40,29.55,635.80,-272.34,-246.34,27.09,-92.16,-7.17,-234,-118,-889,0.54,-0.03,-0.81,0.25,143.11,-58.21,-124.85,28.48,walking
24,860778,530.94,-507.45,-126.34,-2.60,-111.77,-1.08,-222,-120,-934,0.52,-0.06,-0.81,0.27,140.67,-53.56,-122.44,29.56,378.17,-329.22,-124.76,22.93,-92.21,-8.01,-222,-120,-934,0.50,-0.07,-0.81,0.28,140.35,-51.30,-122.02,28.45,walking
25,860835,427.73,-471.31,-129.70,-3.10,-81.40,-11.18,-222,-120,-934,0.49,-0.09,-0.81,0.30,138.15,-48.33,-120.16,29.56,499.45,-216.98,-218.99,10.78,-53.44,-15.53,-222,-120,-934,0.50,-0.08,-0.83,0.25,142.60,-51.98,-127.25,28.47,walking
26,860897,368.04,-523.25,-314.88,4.68,-54.63,-7.89,-239,-102,-975,0.46,-0.11,-0.84,0.27,142.15,-45.53,-127.26,29.55,351.99,-354.31,-350.10,13.98,-40.89,-26.58,-239,-102,-975,0.44,-0.11,-0.85,0.26,144.65,-43.27,-131.18,28.46,walking
27,860955,203.92,-558.11,-386.84,8.57,-74.19,-7.37,-239,-102,-975,0.39,-0.14,-0.86,0.29,144.57,-35.64,-131.19,29.55,300.60,-345.89,-490.48,30.62,-54.70,-52.63,-239,-102,-975,0.36,-0.14,-0.89,0.26,148.63,-34.15,-137.32,28.48,walking
28,861011,318.79,-684.51,-620.79,-12.76,-122.01,12.69,-195,-3,-975,0.31,-0.16,-0.90,0.26,149.08,-28.59,-139.50,29.55,696.59,-664.79,-1079.77,81.11,-118.55,-94.67,-195,-3,-975,0.30,-0.13,-0.91,0.23,154.27,-29.36,-144.34,28.46,walking
29,861071,346.80,-1073.67,-1444.34,-67.70,-171.19,73.55,-195,-3,-975,0.22,-0.16,-0.94,0.22,154.56,-20.26,-148.93,29.56,1155.15,-513.79,-1132.51,144.41,-190.15,-105.82,-195,-3,-975,0.25,-0.11,-0.94,0.21,160.04,-24.51,-150.60,28.46,walking
30,861127,1092.77,-837.04,-614.87,-110.02,-199.95,83.08,-195,-3,-975,0.26,-0.12,-0.94,0.20,158.23,-26.04,-151.07,29.56,1242.19,-48.22,32.71,159.49,-149.88,-19.67,-280,112,-988,0.35,-0.07,-0.91,0.20,160.89,-38.37,-148.92,28.45,walking
31,861232,1129.15,-299.01,-393.62,-45.49,-143.23,86.92,-280,112,-988,0.43,-0.07,-0.89,0.13,159.09,-48.45,-153.81,29.55,880.49,419.13,-304.08,59.94,-111.82,119.09,-436,211,-981,0.44,-0.04,-0.89,0.11,163.97,-51.00,-158.20,28.48,walking
32,861289,899.78,-212.71,-375.37,-23.75,-92.98,84.52,-436,211,-981,0.45,-0.05,-0.88,0.14,159.76,-51.02,-151.57,29.56,932.19,371.15,-232.67,-31.03,-98.51,179.14,-436,211,-981,0.47,-0.04,-0.88,0.11,162.83,-54.43,-156.83,28.47,walking
33,861347,649.41,-222.53,-315.25,-0.29,-43.85,42.49,-436,211,-981,0.47,-0.04,-0.87,0.15,158.24,-53.77,-148.58,29.56,926.94,49.56,-238.59,-111.11,-66.80,205.39,-436,211,-981,0.49,-0.06,-0.86,0.14,154.74,-55.45,-148.36,28.48,walking
34,861403,709.35,-394.84,-428.04,-2.12,36.06,-11.31,-468,264,-980,0.49,-0.07,-0.85,0.18,149.95,-54.28,-139.91,29.56,792.54,-335.33,-331.54,-131.86,-88.50,214.95,-468,264,-980,0.47,-0.11,-0.85,0.19,144.41,-49.74,-137.17,28.49,walking
35,861460,105.65,-544.19,-642.58,-6.17,-7.23,3.61,-468,264,-980,0.40,-0.15,-0.87,0.24,144.83,-38.25,-137.18,29.56,18.43,-127.32,-764.83,-59.05,-131.16,148.75,-468,264,-980,0.28,-0.19,-0.92,0.20,149.50,-25.69,-148.01,28.48,walking
36,861544,-372.19,-488.04,-643.37,12.51,-164.89,20.48,-468,271,-879,0.00,-0.27,-0.91,0.30,149.56,9.28,-146.35,29.57,380.68,-35.71,-491.52,88.62,-124.81,-106.13,-468,271,-879,0.16,-0.22,-0.93,0.23,150.55,-10.75,-148.91,28.47,walking
37,861600,989.20,-759.40,-623.11,-8.27,-120.92,-40.21,-468,271,-879,0.24,-0.17,-0.93,0.24,152.50,-21.01,-146.19,29.55,230.41,-215.03,-568.79,58.41,-45.32,-39.41,-412,324,-765,0.23,-0.14,-0.94,0.20,157.63,-22.00,-151.60,28.50,walking
38,861742,690.19,-423.77,-173.28,25.15,-80.80,-30.99,-412,324,-765,0.49,0.01,-0.82,0.29,152.29,-54.36,-126.42,29.56,567.57,-336.91,-205.69,59.42,-66.64,-44.23,-361,317,-755,0.49,0.03,-0.82,0.28,156.06,-55.79,-129.83,28.45,walking
39,861832,616.21,-553.41,-283.02,24.39,-3.95,-39.82,-361,317,-755,0.48,0.01,-0.83,0.29,153.18,-53.45,-127.63,29.56,743.29,-273.38,-242.80,20.30,-6.98,-36.34,-361,317,-755,0.51,0.03,-0.82,0.26,156.05,-57.88,-132.05,28.50,walking
40,861887,504.64,-452.03,-222.84,19.09,-15.82,-44.10,-321,365,-556,0.50,0.01,-0.82,0.28,153.98,-55.43,-128.90,29.56,529.85,-285.77,-202.27,10.73,-4.12,-27.71,-321,365,-556,0.50,0.02,-0.82,0.26,155.12,-56.93,-130.62,28.48,walking
41,861944,545.78,-544.31,-319.21,18.62,-18.54,-46.31,-321,365,-556,0.48,0.01,-0.83,0.28,154.98,-53.77,-129.95,29.56,563.11,-271.12,-296.08,12.00,-29.82,-28.46,-321,365,-556,0.48,0.02,-0.84,0.25,159.76,-54.84,-135.71,28.45,walking
42,862001,434.20,-502.62,-312.13,15.81,-34.36,-46.02,-302,333,-545,0.45,0.01,-0.85,0.28,158.93,-50.43,-133.78,29.54,397.22,-280.76,-347.05,9.80,-10.95,-32.73,-302,333,-545,0.43,0.02,-0.86,0.26,162.84,-49.28,-138.91,28.46,walking
43,862056,419.37,-521.00,-378.17,18.14,1.37,-42.27,-302,333,-545,0.42,0.00,-0.87,0.28,161.47,-46.25,-136.46,29.55,463.87,-285.16,-334.05,10.14,0.80,-40.36,-302,333,-545,0.42,0.02,-0.87,0.26,164.23,-47.86,-140.13,28.45,walking
44,862119,514.34,-499.33,-356.69,14.05,-12.82,-36.89,-231,374,-551,0.42,0.02,-0.87,0.26,163.82,-47.67,-139.56,29.56,623.84,-262.51,-336.98,18.13,-11.30,-49.59,-231,374,-551,0.44,0.04,-0.87,0.23,167.84,-51.61,-144.68,28.47,walking
45,862174,622.13,-517.52,-307.92,10.70,-26.02,-38.38,-231,374,-551,0.44,0.03,-0.86,0.25,165.45,-51.36,-141.11,29.54,646.61,-259.83,-254.76,16.90,-11.31,-55.98,-231,374,-551,0.47,0.06,-0.85,0.22,168.46,-55.57,-144.54,28.48,walking
46,862230,525.15,-527.83,-274.35,6.55,-20.84,-46.79,-231,374,-551,0.46,0.04,-0.85,0.25,164.47,-53.33,-139.38,29.54,561.83,-341.92,-367.68,8.08,9.07,-68.40,-451,374,-548,0.46,0.05,-0.85,0.26,164.81,-53.12,-137.75,28.47,walking
47,862287,499.39,-612.61,-431.88,-4.80,2.46,-44.07,-451,374,-548,0.43,0.03,-0.85,0.30,162.00,-48.81,-133.14,29.55,711.55,-280.64,-495.91,10.69,5.63,-89.85,-451,374,-548,0.44,0.06,-0.86,0.27,168.18,-51.54,-139.54,28.46,walking
48,862365,331.36,-680.48,-636.05,-21.58,-76.48,-19.59,-409,345,-485,0.31,0.01,-0.90,0.31,168.09,-34.07,-137.65,29.56,323.79,-753.11,-922.18,60.87,-80.67,-136.14,-409,345,-485,0.25,0.04,-0.91,0.32,174.34,-29.26,-139.86,28.48,walking
49,862427,-202.70,-947.14,-1040.53,-81.08,-143.09,34.97,-409,345,-485,0.14,0.01,-0.94,0.31,175.92,-15.89,-142.58,29.58,584.47,-950.56,278.44,43.21,-55.39,-99.33,-409,345,-485,0.25,0.07,-0.87,0.41,175.00,-30.13,-128.15,28.47,walking
50,862484,152.59,-1223.63,457.95,-79.92,69.66,60.18,-414,-43,-440,0.26,0.00,-0.82,0.50,163.43,-26.11,-113.53,29.57,1311.83,5.98,667.60,-45.62,156.53,-97.13,-414,-43,-440,0.43,0.05,-0.78,0.46,154.26,-45.41,-107.79,28.47,walking
51,862540,1277.71,-907.04,2.56,-62.87,114.24,117.46,-414,-43,-440,0.47,0.01,-0.76,0.45,144.26,-46.49,-102.34,29.56,1093.69,472.78,294.98,-74.77,55.30,-5.68,-414,-43,-440,0.57,0.08,-0.73,0.37,136.68,-62.73,-98.52,28.48,walking
52,862597,1216.49,-421.45,-323.73,-14.16,95.05,110.40,-414,-43,-440,0.57,0.06,-0.73,0.37,136.42,-61.64,-99.30,29.56,978.94,530.64,-0.55,-104.99,48.29,103.33,-216,-92,-489,0.63,0.08,-0.72,0.26,130.47,-73.53,-101.55,28.48,walking
53,862652,1080.38,-327.03,-361.63,13.77,91.06,119.90,-216,-92,-489,0.62,0.05,-0.73,0.27,131.15,-69.89,-103.91,29.56,1026.25,496.58,-64.94,-139.34,4.70,182.82,-216,-92,-489,0.64,0.06,-0.74,0.21,135.26,-75.59,-112.98,28.48,walking
54,862710,1103.52,-210.94,-448.00,27.57,83.17,88.92,-216,-92,-489,0.62,0.05,-0.75,0.22,139.86,-72.96,-117.05,29.58,1149.84,205.14,-193.48,-170.78,4.65,249.99,-466,-92,-543,0.61,0.05,-0.76,0.21,143.12,-72.14,-121.21,28.47,walking
55,862765,894.47,-331.79,-580.38,15.82,92.87,44.65,-466,-92,-543,0.58,0.06,-0.77,0.25,149.60,-67.87,-123.32,29.58,1058.04,-129.82,-397.09,-166.00,-26.51,249.99,-466,-92,-543,0.55,0.03,-0.80,0.25,151.15,-62.90,-126.93,28.48,walking
56,862823,442.69,-590.27,-938.17,-8.61,88.37,61.41,-466,-92,-543,0.47,0.01,-0.83,0.29,155.24,-52.40,-129.17,29.57,486.45,-166.63,-562.74,-89.58,-1.59,217.04,-305,326,-811,0.43,-0.03,-0.87,0.22,158.22,-47.79,-141.44,28.47,walking
57,862879,-967.41,-713.20,-1061.28,23.75,60.70,20.50,-305,326,-811,0.33,-0.09,-0.91,0.24,157.60,-33.87,-143.19,29.56,186.58,-108.09,-220.52,50.87,-22.87,-43.25,-305,326,-811,0.34,-0.06,-0.91,0.21,161.33,-36.42,-147.95,28.48,walking
58,862935,456.54,-300.35,-328.98,14.12,-78.95,-0.02,-305,326,-811,0.35,-0.06,-0.91,0.21,161.77,-37.95,-147.45,29.57,552.12,-641.24,-951.66,79.16,-25.34,-72.20,-305,326,-811,0.33,-0.04,-0.92,0.22,164.43,-35.72,-147.87,28.48,walking
59,862991,-27.28,-909.30,-1166.02,16.75,63.54,45.55,-351,-109,-745,0.26,-0.08,-0.92,0.26,161.21,-26.31,-143.55,29.58,749.33,-698.91,-523.50,30.21,107.01,-100.51,-351,-109,-745,0.34,-0.05,-0.90,0.28,159.70,-35.19,-138.72,28.46,walking
60,863051,1402.04,-545.84,-31.98,28.93,93.25,-72.59,-351,-109,-745,0.45,-0.01,-0.85,0.28,155.09,-49.36,-131.83,29.56,862.73,251.04,-8.42,37.84,43.23,-63.24,-351,-109,-745,0.54,0.05,-0.81,0.21,161.71,-64.58,-139.55,28.49,walking
61,863107,805.73,-593.20,-263.18,44.17,-25.05,-54.48,-300,290,-772,0.53,0.04,-0.81,0.24,157.27,-62.30,-133.63,29.54,754.70,-272.28,-422.12,41.86,-22.00,-51.42,-300,290,-772,0.52,0.06,-0.83,0.21,164.60,-61.96,-141.71,28.48,walking
62,863163,588.75,-527.16,-357.12,28.02,-17.01,-51.41,-300,290,-772,0.50,0.04,-0.84,0.24,162.05,-57.80,-138.47,29.55,708.50,-302.12,-298.95,24.64,3.88,-46.17,-300,290,-772,0.51,0.05,-0.83,0.22,163.87,-59.68,-141.00,28.48,walking
63,863219,565.67,-546.26,-315.06,28.19,-5.81,-51.79,-239,310,-819,0.49,0.03,-0.84,0.23,160.40,-56.91,-137.88,29.55,648.01,-258.61,-325.50,15.12,0.92,-42.82,-239,310,-819,0.50,0.03,-0.84,0.20,164.02,-58.83,-143.70,28.47,walking
64,863277,647.09,-528.50,-324.34,25.94,-0.88,-58.26,-239,310,-819,0.50,0.02,-0.84,0.22,160.93,-57.61,-140.37,29.56,722.72,-214.48,-367.13,12.46,-3.53,-39.33,-239,310,-819,0.50,0.03,-0.84,0.18,166.02,-59.56,-147.54,28.47,walking
65,863334,613.46,-519.04,-383.30,23.62,-3.79,-62.23,-239,310,-819,0.49,0.02,-0.85,0.20,163.00,-56.91,-143.74,29.55,517.15,-234.13,-343.87,7.77,10.50,-40.50,-470,-109,-772,0.48,0.04,-0.85,0.22,165.62,-55.92,-142.86,28.49,walking
66,863389,597.05,-514.65,-348.27,23.38,29.40,-63.16,-470,-109,-772,0.47,0.04,-0.84,0.27,162.37,-54.50,-135.44,29.55,537.60,-257.26,-411.80,6.20,24.12,-46.35,-470,-109,-772,0.46,0.06,-0.85,0.26,166.26,-54.12,-139.02,28.47,walking
67,863446,474.67,-524.84,-414.25,15.59,14.84,-56.98,-470,-109,-772,0.44,0.05,-0.85,0.29,164.80,-50.27,-135.25,29.57,527.10,-360.41,-331.42,9.91,21.33,-62.87,-468,-118,-821,0.44,0.06,-0.85,0.29,165.52,-51.35,-135.69,28.47,walking
68,863527,444.70,-582.34,-533.94,-10.50,-23.17,-55.88,-468,-118,-821,0.38,0.04,-0.88,0.30,167.40,-43.16,-137.72,29.54,373.72,-401.86,-560.12,13.88,-3.93,-99.41,-468,-118,-821,0.35,0.05,-0.89,0.28,171.54,-40.97,-141.93,28.48,walking
69,863581,218.26,-697.63,-381.84,-5.39,-22.51,-28.34,-468,-118,-821,0.31,0.02,-0.89,0.33,167.91,-34.67,-135.92,29.55,504.88,-780.64,-664.12,32.14,-13.11,-142.68,-415,269,-806,0.32,0.05,-0.90,0.31,172.10,-36.57,-139.61,28.46,walking
70,863644,-204.53,-890.50,-745.42,-51.14,-66.60,21.49,-415,269,-806,0.22,0.00,-0.93,0.30,171.77,-24.06,-141.80,29.56,506.90,-926.27,-414.43,33.68,23.09,-133.36,-415,269,-806,0.26,0.03,-0.90,0.33,172.01,-29.75,-137.36,28.48,walking
71,863700,617.07,-731.87,28.87,-55.80,42.40,43.89,-415,269,-806,0.34,0.01,-0.87,0.36,164.28,-36.73,-129.42,29.56,1122.99,-221.07,451.48,5.76,107.06,-83.50,-361,215,-772,0.50,0.06,-0.80,0.32,155.70,-56.83,-123.00,28.48,walking
72,863756,1073.85,-958.01,-41.81,-43.94,61.20,96.96,-361,215,-772,0.52,0.00,-0.79,0.33,143.13,-55.18,-114.20,29.53,1066.10,248.60,261.78,-44.56,91.56,-40.65,-361,215,-772,0.63,0.04,-0.74,0.24,132.30,-71.47,-108.60,28.45,walking
73,863812,1020.51,-626.16,-235.05,-26.52,112.75,121.93,-361,215,-772,0.62,-0.02,-0.74,0.27,122.68,-64.97,-101.44,29.55,1121.77,464.78,86.43,-107.36,78.33,64.67,-392,98,-765,0.67,0.02,-0.72,0.19,113.04,-76.15,-95.73,28.47,walking
74,863869,1188.35,-495.42,-354.43,-3.25,107.72,128.17,-392,98,-765,0.65,-0.01,-0.72,0.23,114.48,-69.75,-96.09,29.57,1043.64,513.43,-84.29,-146.16,25.12,138.02,-392,98,-765,0.67,0.02,-0.73,0.17,119.57,-76.88,-104.45,28.47,walking
75,863926,1142.64,-239.44,-438.42,7.61,100.37,117.49,-392,98,-765,0.65,0.01,-0.74,0.20,123.87,-72.87,-106.84,29.55,1194.21,531.98,-175.72,-173.71,-6.07,212.90,-414,8,-879,0.64,0.01,-0.75,0.15,135.25,-76.15,-122.08,28.49,walking
76,863981,1221.01,-175.60,-563.78,17.88,87.29,48.08,-414,8,-879,0.63,0.02,-0.76,0.17,141.98,-74.16,-126.17,29.55,1123.05,310.36,-252.93,-162.58,-42.19,249.99,-414,8,-879,0.61,0.01,-0.78,0.14,148.46,-72.83,-135.91,28.46,walking
77,864037,908.75,-338.38,-593.51,3.70,33.11,32.94,-414,8,-879,0.57,0.01,-0.80,0.17,151.47,-67.20,-136.20,29.55,569.40,-431.52,-348.14,-97.86,-83.31,249.99,-414,8,-879,0.51,-0.07,-0.82,0.23,143.68,-54.81,-129.85,28.47,walking
78,864094,-202.45,-382.87,-692.26,62.29,41.70,67.87,-470,139,-904,0.40,-0.12,-0.87,0.27,146.63,-38.97,-132.87,29.56,-384.89,-51.82,-658.45,26.09,-118.65,118.53,-470,139,-904,0.26,-0.16,-0.91,0.26,152.03,-23.31,-142.19,28.48,walking
79,864152,-562.81,-524.11,-483.22,43.91,-129.82,46.47,-470,139,-904,0.13,-0.21,-0.92,0.32,151.98,-5.84,-140.32,29.56,673.16,76.54,-377.87,103.86,-74.05,-98.56,-470,139,-904,0.24,-0.14,-0.93,0.23,155.89,-23.00,-147.58,28.49,walking
80,864208,889.95,-976.38,-633.61,5.18,-34.32,-49.60,-466,133,-880,0.29,-0.12,-0.91,0.27,155.31,-27.64,-141.21,29.58,143.86,-583.07,-1115.23,-3.59,112.47,-28.19,-466,133,-880,0.27,-0.13,-0.92,0.25,155.39,-25.43,-144.17,28.47,walking
81,864264,197.94,-500.98,-537.90,-11.91,86.34,-22.34,-466,133,-880,0.27,-0.15,-0.91,0.26,153.31,-24.82,-141.70,29.55,949.95,-54.44,107.06,12.70,127.91,-94.07,-466,133,-880,0.43,-0.09,-0.87,0.22,151.54,-44.94,-139.94,28.48,walking
82,864320,1028.08,-70.68,-74.83,30.94,34.42,-40.38,-329,121,-980,0.51,-0.04,-0.84,0.18,151.76,-57.88,-140.27,29.56,1018.98,-304.38,-336.85,57.12,-12.19,-61.18,-329,121,-980,0.53,-0.02,-0.83,0.18,154.18,-60.67,-140.33,28.49,walking
83,864377,688.90,-606.57,-270.20,24.30,-47.15,-52.86,-329,121,-980,0.52,-0.03,-0.83,0.22,149.70,-57.12,-133.07,29.56,605.59,-219.54,-168.46,30.85,-13.39,-57.92,-329,121,-980,0.53,-0.01,-0.82,0.21,151.22,-60.54,-134.21,28.46,walking
84,864452,692.38,-613.10,-301.51,29.69,-14.06,-53.16,-307,105,-904,0.51,-0.03,-0.82,0.26,146.04,-55.59,-126.73,29.56,702.58,-255.00,-225.04,17.03,-18.14,-41.66,-307,105,-904,0.53,-0.02,-0.82,0.23,148.72,-59.18,-130.66,28.48,walking
85,864509,686.22,-527.16,-264.10,27.20,-24.83,-56.52,-307,105,-904,0.52,-0.02,-0.82,0.24,147.43,-57.79,-128.66,29.54,633.18,-207.40,-296.94,19.03,-30.17,-32.49,-307,105,-904,0.52,-0.01,-0.83,0.21,153.42,-59.25,-135.93,28.47,walking
86,864566,533.39,-482.60,-296.75,20.52,-33.10,-52.16,-275,155,-875,0.50,-0.02,-0.83,0.23,152.02,-55.69,-134.10,29.56,479.06,-285.71,-276.67,14.94,-12.20,-34.22,-275,155,-875,0.50,-0.02,-0.84,0.22,153.49,-55.30,-136.59,28.49,walking
87,864623,534.00,-537.54,-306.88,22.10,1.97,-52.38,-275,155,-875,0.49,-0.04,-0.84,0.24,150.31,-53.13,-132.88,29.56,579.53,-255.80,-349.61,9.96,-0.05,-39.63,-275,155,-875,0.49,-0.03,-0.85,0.21,153.96,-54.72,-138.51,28.47,walking
88,864679,516.72,-514.77,-325.93,13.85,-18.54,-49.06,-275,155,-875,0.48,-0.04,-0.85,0.23,151.60,-51.79,-135.39,29.55,561.52,-312.62,-290.16,14.18,-11.96,-48.97,-248,155,-872,0.48,-0.04,-0.85,0.21,152.98,-53.58,-137.89,28.49,walking
